DATE,LR FP Equity_DX_SI_QTY,LR FP Equity_DX_SHORT_INTEREST_VALUE,LR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LR FP Equity_DX_SI_MV,LR FP Equity_DX_DSS,LR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LR FP Equity_DX_SUPPLY_SI_QTY,LR FP Equity_DX_BROKER_SI_QTY,LR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LR FP Equity_DX_BROKER_SI_MV_NEW_x,LR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LR FP Equity_DX_SUPPLY_SI_QTY_INC_x,LR FP Equity_DX_BROKER_SI_MV_INC_x,LR FP Equity_DX_SUPPLY_SI_MV_NEW,LR FP Equity_DX_BROKER_SI_QTY_ADD,LR FP Equity_DX_BROKER_SI_QTY_NEW,LR FP Equity_DX_SUPPLY_SI_MV_DEC,LR FP Equity_DX_BROKER_SI_QTY_INC,LR FP Equity_DX_SUPPLY_SI_QTY_DEC,LR FP Equity_DX_BROKER_SI_MV_NEW_y,LR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LR FP Equity_DX_BROKER_SI_MV_INC_y,LR FP Equity_DX_SUPPLY_SI_QTY_INC_y,LR FP Equity_DX_BROKER_SI_MV_ADD,LR FP Equity_DX_SUPPLY_SI_QTY_ADD,LR FP Equity_DX_BROKER_SI_QTY_DEC,LR FP Equity_DX_SUPPLY_SI_MV,LR FP Equity_DX_BROKER_SI_MV_DEC,LR FP Equity_DX_SUPPLY_SI_MV_RMV,LR FP Equity_DX_BROKER_SI_MV_RMV,LR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LR FP Equity_DX_UTILIZATION_QUANTITY,LR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LR FP Equity_DX_ACTIVE_UTILIZATION_MV,LR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LR FP Equity_DX_BROKER_SI_CON_RATIO,LR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LR FP Equity_DX_DEMAND_SUPPLY_RATIO,LR FP Equity_PX_LAST
2012-05-08,13648267.0,300323021.05,5.73,13.9,5.18,363.66,2.0,246123147.73,8444287.0,11185138.0,185812146.15,0.0,0.0,158828.0,7.02,0.0,0.0,0.0,39.87,220039.0,1526926.0,0.0,0.0,7.02,158828.0,0.0,14745.0,42050.0,222.96,0.68,0.0,0.0,11.11,11.11,67536832.0,1486112882.94,0.0,1770.3,11.19,12.87,0.1663,33.75,0.1796,25.55
2012-05-09,14453641.0,320658924.61,6.06,14.56,5.48,380.8,2.0,242119008.86,9824160.0,10913469.0,217952319.48,0.0,0.0,43109.0,2.93,0.0,0.0,0.0,2.36,161455.0,82507.0,0.0,0.0,2.93,43109.0,0.0,1419271.0,433124.0,253.47,10.44,0.0,0.0,12.98,12.98,65886664.0,1461717972.97,0.0,1689.23,13.05,10.35,0.1937,38.95,0.1909,25.76
2012-05-10,13754265.0,309881276.82,5.77,13.48,5.22,362.0,2.0,252116770.74,9618911.0,11190353.0,216712446.82,0.0,0.0,200655.0,4.62,0.0,0.0,0.0,12.39,276884.0,485904.0,0.0,0.0,4.62,200655.0,0.0,80000.0,0.0,249.94,0.0,0.0,0.0,12.96,12.96,64600816.0,1455445517.88,0.0,1670.4,13.02,11.03,0.1552,32.63,0.1853,26.16
2012-05-11,13919714.0,315347090.12,5.84,13.6,5.28,369.62,2.0,254286166.23,9805833.0,11224428.0,222148307.27,0.0,0.0,245474.0,11.74,0.0,0.0,0.0,2.03,402799.0,102952.0,0.0,0.0,11.74,245474.0,0.0,44400.0,368724.0,258.38,8.84,0.0,0.0,13.19,13.19,64510024.0,1461455914.41,0.0,1689.03,13.27,11.41,0.14,29.64,0.1873,26.305
2012-05-14,13824023.0,307166863.57,5.8,13.39,5.24,370.06,2.0,246557613.91,9935756.0,11096308.0,220770394.24,0.0,0.0,130529.0,2.46,0.0,0.0,0.0,0.07,100000.0,2506.0,0.0,0.0,2.46,130529.0,0.0,1900.0,228120.0,262.47,3.39,0.0,0.0,13.11,13.11,65869364.0,1463603319.04,0.0,1734.8,13.14,11.46,0.1352,28.73,0.1824,25.8
2012-05-15,13888381.0,311288136.6,5.82,13.36,5.27,369.16,2.0,260303483.75,11575018.0,11613658.0,259437423.58,0.0,0.0,930704.0,10.56,0.0,110000.0,0.0,2.78,407350.0,93156.0,0.0,0.0,10.56,930704.0,2.83,801714.0,0.0,302.89,0.0,0.0,0.0,15.17,15.17,64726680.0,1450755678.85,0.0,1682.89,15.25,11.41,0.133,29.56,0.182,26.025
2012-05-16,16228827.0,369965546.34,6.8,15.5,6.16,432.43,2.0,311538452.56,12890459.0,13665877.0,293861392.85,0.0,0.0,697279.0,30.35,0.0,1088576.0,0.0,3.55,1062974.0,139099.0,0.0,0.0,30.35,697279.0,29.52,759375.0,99331.0,338.6,4.95,0.0,0.0,16.76,16.76,64011460.0,1459257330.85,0.0,1674.26,16.82,15.7,0.1122,23.61,0.211,26.47
2012-05-17,15698630.0,349969448.08,6.58,15.07,5.95,421.16,2.0,291030832.02,12829636.0,13054812.0,286010985.03,0.0,0.0,109742.0,11.05,0.0,10200.0,0.0,16.01,384359.0,598863.0,0.0,0.0,11.05,109742.0,0.27,428298.0,70000.0,340.27,2.58,0.0,24.25,16.67,16.67,64118004.0,1429382211.81,0.0,1687.63,16.78,16.41,0.1222,24.5,0.204,25.885
2012-05-18,16986126.0,374868048.12,7.12,16.87,6.44,449.18,2.0,306553984.2,13585955.0,13890660.0,299829427.42,0.0,0.0,391741.0,21.46,0.0,0.0,0.0,0.13,885510.0,3143.0,0.0,0.0,21.46,391741.0,0.0,367721.0,49662.0,352.65,1.45,0.0,0.0,17.65,17.65,63378892.0,1398713369.74,0.0,1635.45,17.74,15.46,0.1158,23.31,0.2207,25.625
2012-05-21,18384040.0,407776994.0,7.71,18.13,6.97,481.41,2.0,336200908.39,14573090.0,15157135.0,323246187.1,0.0,0.0,742865.0,32.58,0.0,0.0,0.0,0.09,1364719.0,3041.0,0.0,0.0,32.58,742865.0,0.0,247311.0,98244.0,374.26,3.1,0.0,0.0,18.84,18.84,62795008.0,1392858131.32,0.0,1605.84,18.9,14.26,0.1071,21.64,0.2376,25.755
2012-05-22,17719988.0,403196214.79,7.43,17.76,6.72,468.58,2.0,329675565.1,14734545.0,14488844.0,335266184.75,0.0,0.0,699451.0,5.1,0.0,0.0,0.0,22.63,149468.0,899647.0,0.0,0.0,5.1,699451.0,0.0,361651.0,817759.0,384.59,21.41,0.0,0.0,18.92,18.92,63159608.0,1437118065.38,0.0,1640.74,18.99,10.6,0.1047,22.28,0.2275,26.42
2012-05-23,18954560.0,413983627.98,7.95,18.94,7.19,507.02,2.0,333589308.1,15184317.0,15273644.0,331638330.84,0.0,0.0,317953.0,23.15,0.0,104800.0,0.0,1.8,835000.0,70101.0,0.0,0.0,23.15,317953.0,2.77,201920.0,155000.0,400.92,3.97,0.0,0.0,19.48,19.48,62765844.0,1370859139.57,0.0,1642.34,19.62,14.41,0.1039,20.98,0.2432,25.36
2012-05-24,23571380.0,517254934.6,9.88,23.86,8.94,617.41,2.0,389528578.11,17404736.0,17750872.0,381932902.59,0.0,0.0,1311855.0,42.72,0.0,940834.0,0.0,32.12,1713900.0,1111535.0,0.0,0.0,42.72,1311855.0,25.88,2020098.0,177506.0,445.91,6.84,0.0,0.0,22.35,22.35,60482528.0,1327240325.57,0.0,1541.12,22.44,13.88,0.0898,17.65,0.3026,25.48
2012-05-25,29442222.0,646973310.69,12.34,30.01,11.17,767.49,3.0,494090683.97,23506918.0,22484896.0,516548939.91,0.0,0.0,2644130.0,103.75,0.0,1518800.0,0.0,14.18,4197269.0,558591.0,0.0,0.0,103.75,2644130.0,41.91,4016644.0,982044.0,602.28,25.63,0.0,0.0,30.21,30.21,54295616.0,1193110168.1,0.0,1384.66,30.31,11.07,0.0792,18.33,0.3784,25.515
2012-05-28,33764236.0,745145376.04,14.16,34.91,12.81,883.46,3.0,532539698.79,28346476.0,24130588.0,625580437.19,0.0,0.0,1666877.0,64.72,0.0,0.0,0.0,23.25,2480679.0,904275.0,0.0,0.0,64.72,1666877.0,0.0,4076957.0,834987.0,725.26,21.38,0.0,0.0,36.33,36.33,49686468.0,1096534270.22,0.0,1267.34,36.4,11.9,0.0828,17.48,0.4327,25.625
2012-05-29,50007388.0,1124289301.59,20.97,52.53,18.97,1306.02,4.0,712808590.23,41336440.0,31705092.0,929345025.13,0.0,0.0,4911641.0,209.96,0.0,0.0,0.0,19.28,7880729.0,772908.0,0.0,0.0,209.96,4911641.0,0.0,8950697.0,306226.0,1065.8,7.71,0.0,0.0,52.78,52.78,36979296.0,831385691.91,0.0,954.41,52.76,12.03,0.0781,14.25,0.6385,26.105
2012-05-30,58718768.0,1299155836.51,24.62,62.95,22.27,1563.36,5.0,760003259.78,46149628.0,34350348.0,1021062951.61,0.0,0.0,5565673.0,117.1,0.0,840000.0,0.0,69.27,3985056.0,2708535.0,0.0,0.0,117.1,5565673.0,23.13,1956052.0,2179800.0,1214.92,56.38,0.0,0.0,58.92,58.92,32173140.0,711832418.04,0.0,839.3,59.14,11.41,0.0824,16.09,0.7497,25.69
2012-05-31,68517496.0,1489626141.64,28.73,73.75,25.99,1788.15,5.0,902046986.4,49125116.0,41490948.0,1068020013.52,0.0,0.0,1856648.0,202.2,0.0,0.0,0.0,3.46,7980601.0,130109.0,0.0,0.0,202.2,1856648.0,0.0,1248948.0,840000.0,1262.72,21.94,0.0,0.0,62.84,62.84,29052844.0,631632479.85,0.0,738.31,63.1,11.18,0.0785,13.75,0.8764,24.33
2012-06-01,71603448.0,1521206437.59,30.02,74.33,27.16,1810.01,5.0,951818073.15,51204752.0,44802240.0,1087838652.37,0.0,0.0,2585808.0,65.23,0.0,0.0,0.0,13.2,3311289.0,511575.0,0.0,0.0,65.23,2585808.0,0.0,5404.0,0.0,1271.09,0.0,0.0,0.0,65.54,65.54,26926664.0,572053661.71,0.0,655.38,65.98,12.34,0.0777,12.76,0.9164,23.775
2012-06-04,67724672.0,1430027289.07,28.4,64.95,25.69,1662.33,5.0,935229580.66,51509784.0,44291544.0,1087644939.41,0.0,55571.0,786445.0,0.0,1.31,0.0,0.0,29.36,321675.0,1144985.0,0.0,55571.0,0.0,786445.0,0.0,663451.0,832370.0,1227.4,24.62,1.41,0.0,65.87,65.87,26685688.0,563476513.66,55449.0,632.1,66.01,11.23,0.0773,13.33,0.8661,23.63
2012-06-05,66977960.0,1421143008.46,28.08,61.46,25.41,1645.52,5.0,912140108.83,48431868.0,42988836.0,1027630739.95,0.0,0.0,208515.0,14.74,0.0,2131000.0,0.0,77.97,508658.0,3322932.0,0.0,0.0,14.74,208515.0,50.36,36500.0,3942366.0,1159.58,96.18,0.0,0.0,61.71,61.71,30046052.0,637519218.74,0.0,712.77,61.93,13.32,0.0806,14.01,0.8535,23.745
2012-06-06,63093560.0,1374806212.18,26.45,58.96,23.93,1551.78,5.0,902278269.57,43716888.0,41407980.0,952589284.86,0.0,0.0,1290158.0,32.97,0.0,0.0,0.0,141.42,1416329.0,5927900.0,0.0,0.0,32.97,1290158.0,0.0,36726.0,2997183.0,1043.96,71.54,5.06,0.0,55.88,55.88,34523072.0,752256392.72,213432.0,829.58,55.72,14.05,0.0834,14.08,0.8064,24.385
2012-06-07,53935600.0,1194773920.51,22.61,49.68,20.46,1347.72,5.0,870402268.8,38444548.0,39292512.0,851618288.04,0.0,0.0,2138682.0,5.1,0.0,0.0,0.0,181.6,149882.0,7719372.0,0.0,0.0,5.1,2138682.0,0.0,359650.0,2265353.0,939.12,55.08,1.21,0.0,49.27,49.27,39582084.0,876816827.52,51300.0,970.68,49.17,10.69,0.0883,16.25,0.6912,24.79
2012-06-08,48952504.0,1092481525.73,20.53,45.03,18.57,1242.06,4.0,858842679.13,33936776.0,38483488.0,757372918.51,0.0,0.0,893367.0,105.01,0.0,0.0,0.0,121.52,3978946.0,5147259.0,0.0,0.0,105.01,893367.0,0.0,4440.0,4787970.0,844.98,116.15,6.27,0.0,42.59,42.59,45740672.0,1020802513.68,258323.0,1135.71,42.66,15.75,0.1107,22.58,0.6144,24.975
2012-06-11,37429600.0,833483327.89,15.69,33.99,14.2,962.51,3.0,675663677.5,28992476.0,30342324.0,645605226.35,0.0,0.0,77295.0,24.02,0.0,0.0,0.0,129.47,911320.0,5235800.0,0.0,0.0,24.02,77295.0,0.0,214207.0,9052483.0,725.32,221.7,0.0,0.0,36.72,36.72,49966020.0,1112644661.74,0.0,1246.44,36.79,17.55,0.1175,24.46,0.474,24.92
2012-06-12,33412300.0,751937978.5,14.01,30.2,12.67,859.26,3.0,604997671.96,23166616.0,26883020.0,521360648.74,0.0,0.0,10870.0,21.81,0.0,0.0,0.0,170.66,797577.0,6834444.0,0.0,0.0,21.81,10870.0,0.0,997715.0,4256881.0,579.15,111.15,0.0,0.0,29.11,29.11,56415440.0,1269619628.4,0.0,1410.06,29.11,14.7,0.1292,28.37,0.4198,25.185
2012-06-13,28538550.0,627719234.94,11.96,25.72,10.82,733.41,3.0,510522058.46,22464972.0,23210312.0,494127944.02,0.0,0.0,919449.0,20.27,0.0,0.0,0.0,52.9,797286.0,2125891.0,0.0,0.0,20.27,919449.0,0.0,504796.0,4469993.0,562.37,115.53,0.0,0.0,28.86,28.86,55382612.0,1218167385.29,0.0,1382.97,28.91,17.4,0.1205,24.84,0.3666,24.615
2012-06-14,26302888.0,585478371.78,11.03,23.5,9.98,669.3,2.0,484730610.63,21937968.0,21776748.0,488319221.25,0.0,0.0,694834.0,1.2,0.0,0.0,0.0,40.46,138536.0,1558869.0,0.0,0.0,1.2,694834.0,0.0,337032.0,1572099.0,539.56,41.88,0.0,0.0,28.0,28.0,56409360.0,1255621065.1,0.0,1391.78,27.94,18.86,0.1346,27.19,0.3357,24.91
2012-06-15,29270948.0,666453579.67,12.27,26.03,11.1,735.03,3.0,337137359.05,18498292.0,14807228.0,421177097.55,0.0,0.0,78332.0,5.34,0.0,380000.0,0.0,132.21,245661.0,5441877.0,0.0,0.0,5.34,78332.0,9.47,1925930.0,7595182.0,461.17,197.53,0.05,0.0,23.68,23.68,59611452.0,1357259272.05,2062.0,1494.09,23.59,7.65,0.2254,44.46,0.3747,25.48
2012-06-18,18323080.0,419152572.78,7.68,16.79,6.95,471.89,2.0,365079404.77,15090403.0,15959294.0,345202948.51,0.0,0.0,706999.0,64.38,0.0,885.0,0.0,118.27,2285435.0,4800883.0,0.0,0.0,64.38,706999.0,0.0,685996.0,1134254.0,385.41,28.38,0.0,0.0,19.72,19.72,61448748.0,1405680749.01,0.0,1570.14,19.71,7.27,0.2208,43.82,0.2394,25.6
2012-06-19,17376450.0,403708688.39,7.27,15.7,6.59,451.5,2.0,349307098.79,14123687.0,15034894.0,328136941.32,0.0,0.0,154975.0,5.16,0.0,0.0,0.0,29.83,194031.0,1168606.0,0.0,0.0,5.16,154975.0,0.0,46915.0,1118431.0,360.14,25.05,0.0,0.0,18.47,18.47,62338160.0,1448308302.91,0.0,1598.84,18.38,7.6,0.1981,40.77,0.2273,26.0
2012-06-20,16396445.0,382405294.93,6.86,15.1,6.22,430.55,2.0,327370909.41,14382222.0,14036728.0,335428676.5,0.0,0.0,411862.0,8.16,0.0,0.0,0.0,3.61,252211.0,159577.0,0.0,0.0,8.16,411862.0,0.0,6250.0,1250377.0,373.42,31.4,0.0,0.0,18.84,18.84,61948736.0,1444796397.07,0.0,1611.41,18.81,8.52,0.1689,36.15,0.2148,26.1
2012-06-21,16507407.0,384403172.91,6.9,15.38,6.26,440.64,2.0,328886332.79,12854906.0,14123350.0,299348447.27,0.0,0.0,35978.0,8.12,0.0,8420.0,0.0,46.9,93203.0,1809763.0,0.0,0.0,8.12,35978.0,0.22,156083.0,15001.0,337.39,0.34,0.0,0.0,16.94,16.94,63024536.0,1467633990.6,0.0,1652.39,16.96,9.05,0.1733,36.71,0.2175,26.06
2012-06-22,15028412.0,343986299.83,6.28,14.03,5.7,398.41,2.0,289486131.28,13041860.0,12647355.0,298515981.88,0.0,0.0,158539.0,4.78,0.0,3793.0,0.0,0.71,195799.0,22786.0,0.0,0.0,4.78,158539.0,0.1,51201.0,1675587.0,338.53,44.82,0.0,0.0,17.18,17.18,62853580.0,1438659681.11,0.0,1632.47,17.18,10.2,0.1357,29.91,0.198,25.615
2012-06-25,14376498.0,325403328.69,6.01,13.49,5.45,377.63,2.0,274298736.16,11731291.0,12118669.0,265530669.65,0.0,0.0,47885.0,6.24,0.0,0.0,0.0,37.06,237652.0,1375787.0,0.0,0.0,6.24,47885.0,0.0,17614.0,766338.0,300.53,21.76,0.01,0.0,15.49,15.49,64019764.0,1449048600.53,281.0,1636.82,15.51,10.37,0.1479,31.95,0.1898,25.33
2012-06-26,14045353.0,313138813.62,5.87,13.09,5.33,363.63,2.0,262208048.93,11743080.0,11760933.0,261810019.26,0.0,0.0,199769.0,0.0,0.0,0.0,0.0,6.38,0.0,216231.0,0.0,0.0,0.0,199769.0,0.0,28251.0,357736.0,296.63,12.37,0.0,0.0,15.55,15.55,63779256.0,1421947925.24,0.0,1608.72,15.57,10.62,0.1407,30.5,0.186,24.95
2012-06-27,14278971.0,326577107.83,5.97,13.45,5.42,366.49,2.0,267816529.13,11931069.0,11709775.0,272877787.01,0.0,341.0,544751.0,0.0,0.01,5800.0,0.0,9.73,0.0,357103.0,0.0,341.0,0.0,544751.0,0.14,0.0,56958.0,298.52,3.03,0.0,0.0,15.73,15.73,63933452.0,1462234347.81,0.0,1608.9,15.65,10.38,0.1373,29.6,0.1882,25.595
2012-06-28,12615158.0,286607366.75,5.28,11.95,4.78,327.11,1.0,242868699.58,11025616.0,10689980.0,250494109.43,0.0,0.0,152763.0,5.82,0.0,0.0,0.0,36.92,186126.0,1505313.0,0.0,0.0,5.82,152763.0,0.0,447097.0,1205921.0,281.91,31.57,0.0,0.0,14.67,14.67,64124016.0,1456851778.74,0.0,1639.21,14.67,11.93,0.1542,32.28,0.1679,25.425
2012-06-29,11900289.0,284509096.76,4.98,11.37,4.51,309.95,1.0,238349955.68,11852968.0,9969570.0,283377758.27,0.0,0.0,774867.0,7.63,0.0,0.0,0.0,16.35,298877.0,591507.0,0.0,0.0,7.63,774867.0,0.0,643992.0,1019287.0,300.22,25.76,0.0,0.0,15.82,15.82,63082440.0,1508159005.68,0.0,1620.75,15.63,12.18,0.1508,32.77,0.1588,26.755
2012-07-02,13479529.0,327083184.7,5.64,13.02,5.11,361.46,2.0,276810441.15,12306164.0,11407723.0,298611272.88,13.06,0.0,418235.0,32.21,0.0,67000.0,438299.0,3.21,1215915.0,177747.0,13.06,0.0,32.21,418235.0,1.88,212708.0,283061.0,324.18,5.83,0.0,0.0,16.38,16.38,62803180.0,1523930407.63,0.0,1696.49,16.04,11.45,0.1573,34.15,0.1795,27.155
2012-07-03,12772539.0,309870879.3,5.34,12.3,4.84,352.59,1.0,259450328.54,11603098.0,10694259.0,281499409.0,0.0,0.0,158397.0,9.54,0.0,0.0,0.0,21.53,47177.0,867219.0,0.0,0.0,9.54,158397.0,0.0,5756.0,760641.0,314.27,19.82,0.0,0.0,15.47,15.47,63423784.0,1538706103.51,0.0,1721.95,15.43,11.46,0.1779,37.59,0.1702,27.15
2012-07-04,12842972.0,310546773.3,5.37,12.37,4.87,356.55,1.0,261454040.54,11640210.0,10812693.0,281463640.67,0.0,0.0,154240.0,6.18,0.0,0.0,0.0,5.07,162900.0,187128.0,0.0,0.0,6.18,154240.0,0.0,70000.0,44466.0,316.48,1.2,0.0,0.0,15.48,15.48,63572544.0,1537202480.08,0.0,1728.87,15.47,11.36,0.1834,38.42,0.1708,27.06
2012-07-05,12981827.0,313556318.09,5.43,12.58,4.92,361.85,1.0,265072624.09,11729481.0,10974510.0,283307802.16,0.0,0.0,194089.0,10.58,0.0,43186.0,0.0,4.1,334345.0,149322.0,0.0,0.0,10.58,194089.0,1.25,44504.0,215714.0,319.17,5.86,0.0,0.0,15.61,15.61,63425608.0,1531949248.51,0.0,1722.26,15.63,10.63,0.1905,39.57,0.1727,27.03
2012-07-06,12154587.0,289394067.72,5.08,11.63,4.61,338.35,1.0,256587736.74,11103363.0,10776717.0,264364999.32,0.0,0.0,90349.0,4.24,0.0,0.0,0.0,25.83,150992.0,936706.0,0.0,0.0,4.24,90349.0,0.0,220239.0,348785.0,301.14,10.13,0.0,0.0,14.92,14.92,63335308.0,1507979038.08,0.0,1711.99,14.96,11.37,0.2125,42.49,0.1633,26.645
2012-07-09,12228254.0,289126556.72,5.11,11.69,4.64,333.92,1.0,255139546.92,11077463.0,10790815.0,261917092.53,0.0,0.0,157104.0,2.26,0.0,0.0,0.0,5.39,139784.0,183004.0,0.0,0.0,2.26,157104.0,0.0,0.0,125686.0,294.21,6.66,0.0,0.0,14.89,14.89,63341464.0,1497654479.87,0.0,1684.81,14.87,11.18,0.2084,42.08,0.1643,26.46
2012-07-10,12187397.0,288432788.59,5.1,11.67,4.62,330.01,1.0,254286933.09,10966643.0,10744603.0,259541838.34,0.0,0.0,12310.0,0.0,0.0,0.0,0.0,3.21,8069.0,123309.0,0.0,0.0,0.0,12310.0,0.0,179.0,54281.0,290.64,1.59,0.0,0.0,14.71,14.71,63564140.0,1504339454.46,0.0,1685.37,14.71,11.27,0.2067,41.9,0.1635,26.485
2012-07-11,12395154.0,291300592.88,5.18,11.84,4.7,334.41,1.0,249589615.88,11146677.0,10620307.0,261959925.53,0.0,0.0,322018.0,0.22,0.0,40000.0,0.0,4.94,8148.0,181053.0,0.0,0.0,0.22,322018.0,1.06,39069.0,172444.0,294.86,5.3,0.0,0.0,14.95,14.95,63389668.0,1489731218.41,0.0,1677.08,14.95,10.4,0.1952,40.6,0.1663,26.3
2012-07-12,12181343.0,282411605.87,5.09,11.7,4.62,326.93,1.0,244080497.28,10932396.0,10527996.0,253456085.29,0.0,0.0,103804.0,0.32,0.0,0.0,0.0,8.86,19756.0,321085.0,0.0,0.0,0.32,103804.0,0.0,3000.0,112067.0,287.08,3.24,0.0,0.0,14.67,14.67,63598068.0,1474454213.63,0.0,1669.18,14.67,10.54,0.1984,41.02,0.1634,25.945
2012-07-13,12168088.0,286671032.55,5.09,12.21,4.61,323.7,1.0,246275847.0,10973810.0,10453467.0,258534738.06,0.0,0.0,167367.0,0.26,0.0,0.0,0.0,4.15,15141.0,125944.0,0.0,0.0,0.26,167367.0,0.0,0.0,89670.0,284.2,3.85,0.0,0.0,14.71,14.71,63651848.0,1499589827.91,9.0,1656.13,14.65,10.16,0.1954,40.7,0.1631,26.365
2012-07-16,12256390.0,290448932.54,5.13,13.69,4.65,326.59,1.0,249991200.28,11196420.0,10549151.0,265330022.73,0.0,0.0,284113.0,5.09,0.0,0.0,0.0,1.43,179052.0,62170.0,0.0,0.0,5.09,284113.0,0.0,667.0,83368.0,293.59,3.7,0.0,0.0,15.0,15.0,63431564.0,1503185689.54,0.0,1674.11,14.92,10.21,0.1865,39.51,0.1642,26.52
2012-07-17,12949489.0,307394536.63,5.42,15.71,4.91,347.63,1.0,272644266.29,11482969.0,11485578.0,272582333.93,0.0,0.0,34822.0,29.51,0.0,0.0,0.0,9.23,1033185.0,386910.0,0.0,0.0,29.51,34822.0,0.0,638637.0,96758.0,303.68,2.51,0.0,0.0,15.24,15.24,63874944.0,1516261283.6,0.0,1692.21,15.22,10.0,0.178,37.94,0.1718,26.565
2012-07-18,12944210.0,312879070.45,5.41,15.59,4.91,349.02,1.0,277549954.88,11436880.0,11482599.0,276444864.79,0.0,0.0,19707.0,2.99,0.0,0.0,0.0,1.61,101404.0,65796.0,0.0,0.0,2.99,19707.0,0.0,0.0,104383.0,303.61,1.98,0.0,0.0,15.2,15.2,63799584.0,1542122272.21,0.0,1701.09,15.15,9.97,0.1731,37.21,0.172,27.05
2012-07-19,13970774.0,340002053.5,5.84,17.07,5.3,380.9,2.0,306373722.13,11927177.0,12588977.0,290267716.91,0.0,0.0,748843.0,14.79,0.0,750000.0,0.0,22.7,510000.0,861190.0,0.0,0.0,14.79,748843.0,20.29,602644.0,153622.0,322.79,3.54,0.0,0.0,15.86,15.86,63278112.0,1539978244.71,0.0,1713.95,15.85,13.07,0.157,34.09,0.1858,27.235
2012-07-20,15364290.0,371856201.71,6.42,19.37,5.83,423.2,2.0,323292175.64,12569386.0,13357730.0,304212178.75,0.0,0.0,627743.0,7.41,0.0,661203.0,0.0,6.2,269249.0,258026.0,0.0,0.0,7.41,627743.0,18.15,272492.0,161699.0,343.79,4.09,0.0,0.0,16.64,16.64,62981104.0,1524308257.2,0.0,1716.86,16.68,11.67,0.1373,31.32,0.2034,27.085
2012-07-23,14627175.0,340488053.06,6.12,18.95,5.55,401.25,2.0,299886310.35,12284428.0,12882947.0,285954121.19,0.0,0.0,251903.0,2.59,0.0,0.0,0.0,14.74,103800.0,536861.0,0.0,0.0,2.59,251903.0,0.0,0.0,578583.0,332.11,16.26,0.0,0.0,16.23,16.23,63415412.0,1476169538.25,0.0,1701.05,16.33,11.65,0.149,32.95,0.1932,26.05
2012-07-24,12750366.0,295831674.3,5.33,16.56,4.84,342.3,1.0,258594844.2,10713261.0,11145456.0,248567134.37,0.0,0.0,24951.0,0.5,0.0,0.0,0.0,44.98,38397.0,1601780.0,0.0,0.0,0.5,24951.0,0.0,5662.0,1775888.0,280.42,50.72,0.0,0.0,14.15,14.15,64994620.0,1507993359.18,0.0,1694.98,14.2,9.22,0.177,37.65,0.1684,25.965
2012-07-25,13449838.0,309476716.15,5.62,17.52,5.1,353.43,2.0,271481882.61,10651408.0,11798585.0,245085685.81,0.0,0.0,202081.0,9.02,0.0,344800.0,0.0,7.85,361510.0,284527.0,0.0,0.0,9.02,202081.0,9.06,20593.0,53181.0,275.75,6.79,0.0,0.0,14.11,14.11,64856400.0,1492326204.49,0.0,1676.95,14.12,8.83,0.1572,34.95,0.1781,25.75
2012-07-26,12550153.0,291578878.7,5.25,16.47,4.76,326.93,1.0,266781965.62,10074536.0,11482843.0,234062637.34,0.0,0.0,253850.0,13.48,0.0,0.0,0.0,21.58,524924.0,831468.0,0.0,0.0,13.48,253850.0,0.0,746.0,840666.0,259.36,24.44,0.05,0.0,13.33,13.33,65481640.0,1521341067.82,2114.0,1684.07,13.35,9.96,0.1619,35.5,0.1661,26.0
2012-07-27,12180943.0,287735812.45,5.09,15.74,4.62,318.76,1.0,259738167.22,10077736.0,10995697.0,238054275.08,0.0,2114.0,74887.0,0.0,0.05,0.0,0.0,7.41,0.0,301721.0,0.0,2114.0,0.0,74887.0,0.0,230034.0,487146.0,263.52,12.95,0.0,0.0,13.52,13.52,64457640.0,1522605549.85,0.0,1684.13,13.53,10.22,0.1566,34.73,0.1634,26.435
2012-07-30,12497859.0,293714280.31,5.23,15.6,4.74,330.08,1.0,269403591.38,9530693.0,11463413.0,223982414.54,0.0,0.0,1579117.0,20.45,0.0,0.0,0.0,51.12,761000.0,1976160.0,0.0,0.0,20.45,1579117.0,0.0,0.0,293284.0,253.52,6.71,3.89,0.0,12.94,12.94,64100468.0,1506435848.42,150000.0,1696.3,13.0,12.82,0.1524,33.61,0.1697,26.3
