DATE,RMS FP Equity_DX_SI_QTY,RMS FP Equity_DX_SHORT_INTEREST_VALUE,RMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RMS FP Equity_DX_SI_MV,RMS FP Equity_DX_DSS,RMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RMS FP Equity_DX_SUPPLY_SI_QTY,RMS FP Equity_DX_BROKER_SI_QTY,RMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RMS FP Equity_DX_BROKER_SI_MV_NEW_x,RMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,RMS FP Equity_DX_BROKER_SI_MV_INC_x,RMS FP Equity_DX_SUPPLY_SI_MV_NEW,RMS FP Equity_DX_BROKER_SI_QTY_ADD,RMS FP Equity_DX_BROKER_SI_QTY_NEW,RMS FP Equity_DX_SUPPLY_SI_MV_DEC,RMS FP Equity_DX_BROKER_SI_QTY_INC,RMS FP Equity_DX_SUPPLY_SI_QTY_DEC,RMS FP Equity_DX_BROKER_SI_MV_NEW_y,RMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RMS FP Equity_DX_BROKER_SI_MV_INC_y,RMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,RMS FP Equity_DX_BROKER_SI_MV_ADD,RMS FP Equity_DX_SUPPLY_SI_QTY_ADD,RMS FP Equity_DX_BROKER_SI_QTY_DEC,RMS FP Equity_DX_SUPPLY_SI_MV,RMS FP Equity_DX_BROKER_SI_MV_DEC,RMS FP Equity_DX_SUPPLY_SI_MV_RMV,RMS FP Equity_DX_BROKER_SI_MV_RMV,RMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RMS FP Equity_DX_UTILIZATION_QUANTITY,RMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RMS FP Equity_DX_ACTIVE_UTILIZATION_MV,RMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RMS FP Equity_DX_BROKER_SI_CON_RATIO,RMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RMS FP Equity_DX_DEMAND_SUPPLY_RATIO,RMS FP Equity_PX_LAST
2008-12-08,7709128.0,678551502.7,12.3,30.02,7.22,757.58,2.0,377174454.83,3919731.0,4285137.0,345011700.45,0.0,0.0,68161.0,1.49,0.0,0.0,0.0,0.54,14371.0,5161.0,0.0,0.0,1.49,68161.0,0.0,0.0,41176.0,385.35,3.58,0.0,0.0,96.15,72.04,157037.0,13822275.66,0.0,15.97,96.02,14.56,0.1263,21.5,1.4168,99.48
2008-12-09,7713928.0,702384537.85,12.31,30.39,7.22,767.96,2.0,387880229.97,3901397.0,4259889.0,355238074.41,0.0,0.0,38810.0,8.5,0.0,0.0,0.0,6.72,78000.0,81144.0,0.0,0.0,8.5,38810.0,0.0,24000.0,103248.0,393.17,11.03,0.0,0.0,94.86,71.8,211374.0,19246462.93,0.0,21.78,94.75,15.26,0.1255,20.72,1.4196,102.91
2008-12-10,7510728.0,708404028.81,11.99,30.65,7.03,763.62,2.0,387206575.32,3818778.0,4105289.0,360183156.72,0.0,0.0,10200.0,10.6,0.0,1100.0,0.0,10.26,95200.0,104619.0,0.0,0.0,10.6,10200.0,0.11,22000.0,250900.0,396.43,24.75,1.02,0.0,93.75,70.15,254551.0,24008984.74,10200.0,27.44,93.53,15.83,0.1179,17.83,1.3797,106.6
2008-12-11,7451937.0,710441359.82,11.89,31.41,6.98,770.31,2.0,390457372.48,3769704.0,4095572.0,359390268.04,0.0,0.0,14659.0,4.49,0.0,0.0,0.0,6.31,22081.0,71218.0,0.0,0.0,4.49,14659.0,0.0,7485.0,31798.0,397.26,2.03,0.0,0.0,92.6,69.11,301317.0,28726498.79,0.0,33.56,92.21,16.43,0.1194,17.54,1.3661,107.75
2008-12-12,7391163.0,685093825.15,11.8,31.46,6.92,771.06,2.0,372873394.36,3786192.0,4022760.0,350945684.74,0.0,7506.0,93296.0,0.0,0.8,0.0,0.0,8.19,0.0,80808.0,0.0,7506.0,0.0,93296.0,0.0,4000.0,72812.0,400.85,3.27,0.78,0.0,93.91,74.44,245382.0,22744687.54,7506.0,25.79,93.96,17.03,0.1189,17.21,1.4531,104.76
2008-12-15,7356879.0,685561226.37,11.74,31.64,6.89,755.43,2.0,374319138.16,3737483.0,4016885.0,348282665.66,0.0,0.0,6052.0,0.0,0.0,0.0,0.0,5.57,0.0,54761.0,0.0,0.0,0.0,6052.0,0.0,0.0,5875.0,387.56,0.0,0.0,0.0,93.6,68.32,255763.0,23833638.69,0.0,27.77,93.31,17.04,0.1193,17.45,1.3448,105.32
2008-12-16,6596881.0,628456390.05,10.53,28.34,6.18,676.47,2.0,315386387.59,3675372.0,3310598.0,350136832.72,0.0,0.0,16481.0,4.14,0.0,0.0,0.0,8.57,38100.0,85935.0,0.0,0.0,4.14,16481.0,0.0,7343.0,744387.0,384.29,80.76,0.0,0.0,91.54,66.82,339720.0,32363658.65,0.0,37.8,91.04,18.7,0.1265,19.55,1.1993,107.67
2008-12-17,8012921.0,757542793.15,12.79,34.75,7.5,831.92,2.0,444607978.75,3706662.0,4702848.0,350428399.92,0.0,0.0,15048.0,0.0,0.0,1425132.0,0.0,1.27,0.0,13758.0,0.0,0.0,0.0,15048.0,151.75,30000.0,32882.0,390.26,2.76,0.0,0.0,91.21,67.3,357283.0,33777590.19,0.0,38.89,90.94,15.93,0.1264,20.8,1.455,106.85
2008-12-18,7046779.0,664239571.94,11.25,30.53,6.6,743.14,2.0,378896980.97,3367393.0,4019639.0,317415330.44,0.0,0.0,28848.0,11.39,0.0,0.0,0.0,37.59,74757.0,368117.0,0.0,0.0,11.39,28848.0,0.0,0.0,757966.0,362.59,78.83,0.0,0.0,89.9,61.21,378426.0,35670981.63,0.0,40.19,90.02,15.83,0.1157,17.78,1.281,106.535
2008-12-19,7313781.0,673650233.75,11.67,32.28,6.85,768.78,2.0,371415384.23,3681262.0,4032435.0,339069901.98,0.0,0.0,73947.0,1.72,0.0,0.0,0.0,9.73,12796.0,79315.0,0.0,0.0,1.72,73947.0,0.0,319237.0,0.0,394.05,0.0,0.0,0.0,90.45,66.68,388775.0,35808888.68,0.0,40.32,90.72,17.09,0.1169,17.19,1.3247,104.1
2008-12-22,7136827.0,652584001.18,11.39,31.27,6.68,732.97,2.0,359270419.73,3605219.0,3929074.0,329657457.04,0.0,0.0,15061.0,0.65,0.0,0.0,0.0,10.73,12000.0,91104.0,0.0,0.0,0.65,15061.0,0.0,0.0,115361.0,373.3,14.46,0.0,0.0,89.05,65.99,443099.0,40516509.41,0.0,45.94,89.04,17.41,0.1201,17.73,1.3063,103.345
2008-12-23,6847625.0,614082795.63,10.93,30.65,6.41,697.13,2.0,339580196.96,3449089.0,3786652.0,309308149.25,0.0,0.0,65119.0,1.86,0.0,0.0,0.0,24.36,26416.0,227249.0,0.0,0.0,1.86,65119.0,0.0,6000.0,168838.0,353.5,15.88,0.0,0.0,91.83,64.06,306823.0,27515339.35,0.0,30.97,91.94,16.07,0.117,16.7,1.2718,101.355
2008-12-24,6737937.0,596287327.39,10.75,31.37,6.31,680.48,2.0,330461314.22,3391901.0,3734152.0,300173121.55,0.0,0.0,306.0,1.39,0.0,0.0,0.0,7.02,17500.0,62364.0,0.0,0.0,1.39,306.0,0.0,4870.0,70000.0,343.88,7.53,0.0,0.0,90.25,62.8,366593.0,32442387.07,0.0,36.65,90.37,15.97,0.1159,16.31,1.2475,100.02
2008-12-25,6737937.0,596287327.39,10.75,36.86,6.31,674.77,2.0,330461314.22,3391813.0,3734152.0,300165333.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.08,0.0,0.0,0.0,93.34,62.85,242064.0,21421942.0,0.0,24.45,93.29,16.08,0.116,16.26,1.2486,0.0
2008-12-26,6892349.0,609952328.83,11.0,37.7,6.45,685.17,2.0,327894900.72,3571225.0,3705152.0,316042760.68,0.0,0.0,2935.0,0.0,0.0,0.0,0.0,0.73,0.0,7245.0,0.0,0.0,0.0,2935.0,0.0,183722.0,29000.0,356.55,4.22,0.0,0.0,93.2,65.72,260548.0,23057720.87,0.0,26.21,93.15,16.09,0.1159,17.24,1.2685,0.0
2008-12-29,6882877.0,621172132.36,10.99,37.65,6.44,687.84,2.0,336904949.07,3549701.0,3733064.0,320356638.57,0.0,0.0,948.0,2.15,0.0,11000.0,0.0,1.88,17000.0,22472.0,0.0,0.0,2.15,948.0,1.16,0.0,88.0,358.17,0.0,0.0,0.0,93.38,65.18,251645.0,22710686.42,0.0,25.72,93.3,16.14,0.116,17.4,1.2639,102.0
2008-12-30,6894368.0,615987090.73,11.24,41.7,6.54,694.53,2.0,331748971.2,3585192.0,3713064.0,320324065.93,0.0,0.0,76811.0,0.0,0.0,0.0,0.0,8.02,0.0,81349.0,0.0,0.0,0.0,76811.0,0.0,40029.0,20000.0,365.25,2.27,0.0,0.0,89.82,66.23,406153.0,36288316.04,0.0,40.66,89.98,16.01,0.1161,17.85,1.2737,100.98
2008-12-31,6891960.0,609795944.3,11.24,43.51,6.53,700.78,2.0,328529383.24,3584334.0,3713064.0,317139440.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.23,0.0,0.0,0.0,89.83,66.51,405709.0,35896857.03,0.0,40.62,90.07,15.86,0.1159,17.72,1.2788,100.0
2009-01-01,6713281.0,593986547.63,10.95,43.88,6.36,673.17,2.0,325410487.16,3465905.0,3677814.0,306660922.63,0.0,0.0,37256.0,0.0,0.0,0.0,0.0,15.91,0.0,155685.0,0.0,0.0,0.0,37256.0,0.0,0.0,35250.0,348.02,5.07,0.0,0.0,88.89,64.36,433264.0,38334904.73,0.0,43.64,88.86,16.05,0.1142,16.5,1.2466,0.0
2009-01-02,6664018.0,601420346.63,10.87,43.56,6.32,664.37,2.0,327480706.86,3457144.0,3628639.0,312003470.4,0.0,0.0,0.0,3.64,0.0,0.0,0.0,1.01,39025.0,8761.0,0.0,0.0,3.64,0.0,0.0,0.0,88200.0,348.09,9.63,0.0,0.0,88.24,69.39,460537.0,41562961.29,0.0,47.12,88.08,16.42,0.1177,17.19,1.3376,102.0
2009-01-05,6483102.0,586096711.02,10.57,43.39,6.15,657.73,2.0,307104058.84,3505085.0,3397028.0,316872816.49,0.0,0.0,50695.0,0.0,0.0,0.0,0.0,0.1,0.0,2754.0,0.0,0.0,0.0,50695.0,0.0,0.0,223611.0,361.35,21.26,0.0,0.84,89.39,69.73,416012.0,37609043.47,0.0,41.74,89.64,16.95,0.1161,17.47,1.2897,102.175
2009-01-06,6421348.0,575258470.3,10.47,43.88,6.09,650.18,2.0,301747880.47,3468067.0,3368274.0,310687867.61,0.87,0.0,8.0,0.77,0.0,3000.0,8000.0,4.92,13000.0,46026.0,0.87,0.0,0.77,8.0,0.31,9000.0,52754.0,354.96,3.85,0.0,0.0,89.02,69.14,427728.0,38318146.75,0.0,43.01,89.19,16.35,0.1141,17.05,1.2802,101.25
2009-01-07,6807990.0,602336217.36,11.1,46.77,6.45,679.7,2.0,334423433.83,3484115.0,3779868.0,308256717.47,0.0,0.0,64198.0,31.34,0.0,100000.0,0.0,5.41,330294.0,48150.0,0.0,0.0,31.34,64198.0,10.0,0.0,18700.0,349.03,1.96,0.0,0.0,89.38,69.43,414177.0,36644267.62,0.0,41.75,89.32,14.92,0.1143,19.42,1.3566,99.995
2009-01-08,6715370.0,587576078.6,10.95,46.16,6.37,664.56,2.0,344403682.62,3368362.0,3936168.0,294722246.91,0.0,0.0,21157.0,21.65,0.0,0.0,0.0,14.32,227612.0,136910.0,0.0,0.0,21.65,21157.0,0.0,0.0,71312.0,334.39,8.81,0.0,0.0,87.99,66.98,459725.0,40224650.72,0.0,45.75,87.97,14.25,0.1145,19.78,1.3354,98.89
2009-01-09,6665786.0,557375579.24,10.87,46.41,6.32,653.93,2.0,328028316.74,3324771.0,3922968.0,278008649.24,0.0,0.0,42005.0,1.13,0.0,0.0,0.0,8.35,8800.0,85596.0,0.0,0.0,1.13,42005.0,0.0,0.0,22000.0,326.04,2.36,0.0,0.0,89.14,66.24,404917.0,33858099.77,0.0,38.1,89.54,14.57,0.1149,19.86,1.3281,94.505
2009-01-12,6668481.0,534177027.93,10.87,47.65,6.32,630.83,2.0,313647038.95,3334973.0,3915461.0,267147190.7,0.0,0.0,11416.0,0.0,0.0,0.0,0.0,3.76,0.0,31183.0,0.0,0.0,0.0,11416.0,0.0,29969.0,7507.0,310.36,2.6,0.0,0.0,89.38,66.4,396254.0,31741829.06,0.0,36.04,89.6,14.35,0.1165,20.47,1.3276,90.535
2009-01-13,6620158.0,516511782.0,10.79,47.3,6.28,608.77,2.0,300867408.09,3346150.0,3856233.0,261070188.86,0.0,0.0,94313.0,0.0,0.0,0.0,0.0,8.14,0.0,83254.0,0.0,0.0,0.0,94313.0,0.0,118.0,59228.0,301.81,9.63,0.0,0.0,90.7,66.52,343242.0,26780106.62,0.0,29.8,91.01,14.92,0.1186,20.88,1.3161,88.18
2009-01-14,6254982.0,479442094.6,10.2,43.39,5.93,561.08,2.0,271814020.02,3287368.0,3546188.0,251975561.18,0.0,0.0,8265.0,0.0,0.0,0.0,0.0,6.98,0.0,72007.0,0.0,0.0,0.0,8265.0,0.0,4960.0,310045.0,289.02,34.57,0.0,0.0,90.38,65.53,349891.0,26819017.85,0.0,30.14,90.56,14.84,0.1149,19.05,1.2469,86.63
2009-01-15,6236369.0,482705627.35,10.17,43.45,5.91,553.33,2.0,275595601.27,3294355.0,3560588.0,254988711.7,0.0,0.0,12286.0,0.0,0.0,0.0,0.0,0.76,14400.0,5299.0,0.0,0.0,0.0,12286.0,0.0,0.0,0.0,287.14,0.0,0.0,0.0,90.4,66.87,349891.0,27082161.86,0.0,30.64,90.36,15.03,0.1154,19.31,1.266,87.48
2009-01-16,6241373.0,477018388.58,10.18,43.38,5.92,550.15,2.0,281760161.92,3193359.0,3686588.0,244063439.94,0.0,0.0,2248.0,12.25,0.0,0.0,0.0,9.49,140000.0,103244.0,0.0,0.0,12.25,2248.0,0.0,0.0,14000.0,276.42,3.43,0.0,0.0,89.81,65.09,362212.0,27683297.34,0.0,31.62,89.74,13.39,0.1185,21.66,1.2723,86.38
2009-01-19,6272434.0,473010054.19,10.23,44.56,5.95,553.76,2.0,279517232.18,3204420.0,3706588.0,241648278.46,0.0,0.0,14839.0,2.93,0.0,0.0,0.0,0.38,20000.0,3778.0,0.0,0.0,2.93,14839.0,0.0,0.0,0.0,277.25,0.0,0.0,0.0,94.17,65.62,198434.0,14964091.63,0.0,16.54,94.37,13.84,0.1186,21.49,1.2845,85.23
2009-01-20,6257180.0,465382252.75,10.2,45.2,5.93,547.54,2.0,275047948.81,3177666.0,3698088.0,236341189.09,0.0,0.0,1328.0,0.13,0.0,0.0,0.0,2.68,1500.0,28113.0,0.0,0.0,0.13,1328.0,0.0,31.0,10000.0,272.45,0.89,0.0,0.0,93.3,64.76,228108.0,16965696.19,0.0,18.76,93.56,13.94,0.1192,21.69,1.2751,84.06
2009-01-21,6203189.0,445093113.66,10.11,44.98,5.88,528.96,2.0,258110407.79,3224274.0,3597242.0,231349093.82,0.0,0.0,48944.0,3.45,0.0,0.0,0.0,0.85,67604.0,5247.0,0.0,0.0,3.45,48944.0,0.0,2911.0,168450.0,266.48,16.16,0.0,0.0,93.62,66.52,219629.0,15758887.16,0.0,17.51,93.83,13.26,0.1194,22.7,1.2798,81.095
2009-01-22,6383652.0,454652822.83,10.41,45.12,6.05,534.91,2.0,269800664.28,3214984.0,3788195.0,228975757.28,0.0,0.0,14300.0,15.86,0.0,0.0,0.0,2.07,200953.0,24344.0,0.0,0.0,15.86,14300.0,0.0,754.0,10000.0,260.12,0.92,0.0,0.0,94.49,66.3,187437.0,13349531.14,0.0,15.04,94.53,14.54,0.1216,22.32,1.3164,80.495
2009-01-23,6442029.0,437464527.25,10.5,45.9,6.11,529.63,2.0,258871286.83,3227829.0,3812095.0,219195021.87,0.0,0.0,58208.0,1.22,0.0,0.0,0.0,4.03,25000.0,45600.0,0.0,0.0,1.22,58208.0,0.0,237.0,1100.0,255.3,2.36,0.0,0.0,95.14,66.71,164733.0,11186668.67,0.0,12.96,95.17,14.37,0.1222,22.44,1.3314,76.75
2009-01-26,6426892.0,458215787.44,10.43,46.71,6.09,515.14,2.0,266292654.87,3292291.0,3734996.0,234729277.08,0.0,0.0,106479.0,0.0,0.0,0.0,0.0,3.62,0.0,42017.0,0.0,0.0,0.0,106479.0,0.0,0.0,77099.0,255.68,10.54,0.0,0.0,92.62,68.41,262307.0,18701607.02,0.0,22.68,91.85,13.95,0.1212,21.72,1.3354,80.58
2009-01-27,6415363.0,454101572.11,10.41,47.38,6.08,524.22,2.0,259088829.83,3375456.0,3660302.0,238926445.19,0.0,0.0,110574.0,1.14,0.0,0.0,0.0,2.23,13203.0,27409.0,0.0,0.0,1.14,110574.0,0.0,0.0,87897.0,271.98,6.94,0.0,0.0,96.04,70.41,139253.0,9856808.76,0.0,11.13,96.07,14.72,0.1224,21.54,1.3382,80.0
2009-01-28,6582881.0,466541524.13,10.68,49.41,6.24,538.94,2.0,273888000.4,3361638.0,3864548.0,238245794.83,0.0,0.0,39057.0,17.58,0.0,5000.0,0.0,4.47,199246.0,56144.0,0.0,0.0,17.58,39057.0,0.42,3269.0,0.0,270.61,0.0,0.0,0.0,95.91,70.07,143440.0,10165870.57,0.0,11.47,95.93,14.29,0.1223,20.9,1.3722,80.1
2009-01-29,6454389.0,454037121.51,10.47,49.8,6.12,529.98,2.0,267414349.72,3279631.0,3801443.0,230707231.75,0.0,0.0,14373.0,4.39,0.0,0.0,0.0,8.36,49399.0,101880.0,0.0,0.0,4.39,14373.0,0.0,5500.0,112504.0,265.53,9.36,0.0,0.0,95.46,69.2,155800.0,10959826.49,0.0,12.29,95.58,14.48,0.124,21.47,1.3618,79.505
2009-01-30,6094107.0,425430734.82,9.89,48.88,5.77,499.56,2.0,243406263.21,3219418.0,3486687.0,224748164.98,0.0,0.0,11868.0,0.75,0.0,0.0,0.0,15.98,10000.0,195709.0,0.0,0.0,0.75,11868.0,0.0,123628.0,324756.0,259.67,26.31,0.0,0.0,91.39,67.93,303292.0,21172870.52,0.0,23.83,91.59,15.19,0.1182,19.27,1.2859,78.9
2009-02-02,6258943.0,433144525.26,10.15,50.94,5.93,511.54,2.0,259275379.97,3104409.0,3746532.0,214837834.84,0.0,0.0,8577.0,0.75,0.0,429398.0,0.0,10.54,8900.0,123586.0,0.0,0.0,0.75,8577.0,40.77,0.0,178453.0,244.61,16.01,0.0,0.0,90.78,65.67,315449.0,21830364.54,0.0,24.66,90.84,12.22,0.1053,18.02,1.3241,78.215
2009-02-03,6340251.0,434872553.64,10.28,52.49,6.01,512.28,2.0,263567672.12,3084548.0,3842701.0,211566587.12,0.0,0.0,0.0,20.11,0.0,0.0,0.0,1.63,265000.0,19861.0,0.0,0.0,20.11,0.0,0.0,0.0,168831.0,239.36,14.51,0.0,0.0,89.95,64.86,344629.0,23637817.07,0.0,27.16,89.81,11.51,0.1112,21.03,1.3333,77.52
2009-02-04,6591002.0,446385474.6,10.69,54.36,6.24,525.95,2.0,280856634.22,3074076.0,4146924.0,208196397.79,0.0,0.0,55000.0,17.09,0.0,110.0,0.0,6.07,306513.0,85151.0,0.0,0.0,17.09,55000.0,0.01,19679.0,2400.0,240.0,0.22,0.0,0.0,89.24,64.46,370627.0,25101268.26,0.0,28.24,89.47,10.6,0.117,23.46,1.382,76.545
2009-02-05,7071912.0,469288481.37,11.47,60.23,6.7,556.24,2.0,305814264.0,3073655.0,4608448.0,203966181.59,0.0,0.0,4000.0,33.9,0.0,0.0,0.0,2.27,463024.0,25221.0,0.0,0.0,33.9,4000.0,0.0,20800.0,1500.0,235.13,0.14,0.0,0.0,89.06,63.79,377430.0,25046062.72,0.0,28.23,89.28,11.31,0.1183,23.68,1.4677,75.0
2009-02-06,7435958.0,526309918.15,12.06,60.78,7.04,582.09,2.0,348586313.83,3195947.0,4924994.0,226206038.82,0.0,0.0,136238.0,24.67,0.0,0.0,0.0,1.61,343132.0,23600.0,0.0,0.0,24.67,136238.0,0.0,9654.0,26586.0,245.05,2.4,0.0,0.0,90.6,66.43,331681.0,23476060.51,0.0,28.09,89.72,10.57,0.115,23.31,1.5457,79.995
2009-02-09,7303598.0,523597644.48,11.85,54.4,6.92,590.69,2.0,346816073.82,3150887.0,4837694.0,225888255.52,0.0,0.0,1700.0,5.55,0.0,0.0,0.0,2.88,78400.0,46760.0,0.0,0.0,5.55,1700.0,0.0,0.0,165700.0,252.94,11.63,0.0,0.0,89.9,65.64,354099.0,25385488.4,0.0,28.96,89.73,11.31,0.1087,20.99,1.5215,81.025
2009-02-10,7162153.0,489566818.17,11.62,50.81,6.79,581.14,2.0,314781116.62,3220742.0,4605113.0,220152852.51,0.0,0.0,76305.0,2.45,0.0,0.0,0.0,2.42,20000.0,27950.0,0.0,0.0,2.45,76305.0,0.0,21500.0,252581.0,259.52,22.34,0.0,0.0,92.04,66.83,278429.0,19031930.71,0.0,21.68,92.29,11.81,0.1012,17.87,1.4861,77.255
2009-02-11,6922368.0,490969117.09,11.23,48.35,6.56,551.79,2.0,315100306.68,3121808.0,4442724.0,221414307.57,0.0,0.0,15395.0,0.0,0.0,0.0,0.0,9.04,0.0,115561.0,0.0,0.0,0.0,15395.0,0.0,2700.0,162389.0,245.7,15.0,0.12,0.0,90.05,65.42,344818.0,24456224.95,1468.0,27.74,89.86,11.49,0.1016,18.63,1.4507,80.16
2009-02-12,6905323.0,474760682.95,11.2,47.47,6.54,556.36,2.0,304350539.76,3133080.0,4426733.0,215408200.39,0.0,2000.0,17409.0,5.0,0.16,0.0,0.0,1.59,60181.0,17137.0,0.0,2000.0,5.0,17409.0,0.0,9000.0,76172.0,249.64,3.93,0.0,0.0,90.16,64.89,341856.0,23503576.59,0.0,26.55,90.39,11.25,0.0998,18.51,1.4301,77.705
2009-02-13,6478276.0,444884107.62,10.51,43.21,6.14,514.3,2.0,274890542.94,3063678.0,4002878.0,210392649.69,0.0,0.0,38924.0,1.99,0.0,0.0,0.0,9.55,25000.0,108326.0,0.0,0.0,1.99,38924.0,0.0,0.0,448855.0,239.14,36.47,0.0,0.0,89.93,64.97,343163.0,23566110.03,0.0,26.65,89.97,11.59,0.1013,17.86,1.3738,77.615
2009-02-16,6309897.0,422043411.42,10.24,41.6,5.98,499.01,2.0,265856774.96,2852606.0,3974778.0,190799242.47,0.0,0.0,538.0,0.0,0.0,0.0,0.0,17.34,6900.0,213411.0,0.0,0.0,0.0,538.0,0.0,1801.0,35000.0,221.08,3.09,0.0,0.0,84.96,60.78,504809.0,33764626.03,0.0,38.51,85.16,12.4,0.1082,19.1,1.3444,75.595
2009-02-17,6196587.0,403526582.45,10.05,41.18,5.87,480.31,2.0,253259860.26,2909922.0,3889079.0,189496392.1,0.0,0.0,156693.0,7.14,0.0,0.0,0.0,8.16,110000.0,99861.0,0.0,0.0,7.14,156693.0,0.0,484.0,195699.0,220.6,16.81,0.0,0.0,87.19,60.05,427544.0,27841999.02,0.0,31.89,87.37,12.55,0.106,17.87,1.2787,73.6
2009-02-18,6331859.0,405556713.76,10.27,41.58,6.0,480.9,2.0,257755797.55,3003685.0,4024279.0,192386567.32,0.0,0.0,161688.0,8.95,0.0,11800.0,0.0,5.66,143400.0,72141.0,0.0,0.0,8.95,161688.0,0.87,4700.0,20000.0,221.49,1.82,0.04,0.0,90.35,62.41,320718.0,20542045.89,484.0,23.34,90.47,13.92,0.1055,17.49,1.3155,72.39
2009-02-19,6198797.0,401778293.9,10.06,40.53,5.87,464.1,2.0,255428658.21,2906475.0,3940856.0,188384708.64,0.0,0.0,4310.0,5.18,0.0,0.0,0.0,7.95,75000.0,103232.0,0.0,0.0,5.18,4310.0,0.0,1712.0,158423.0,211.8,14.05,0.0,0.0,87.99,61.16,396787.0,25717958.49,0.0,29.09,87.93,14.02,0.1078,17.36,1.3044,73.255
2009-02-20,6560938.0,415643257.13,10.64,42.32,6.22,489.12,2.0,270404942.9,2987664.0,4268348.0,189272082.16,0.0,6400.0,74127.0,24.92,0.46,0.0,0.0,3.39,351392.0,34538.0,0.0,6400.0,24.92,74127.0,0.0,37100.0,23900.0,216.68,1.78,0.14,0.0,89.12,62.8,364920.0,23118117.77,1900.0,26.16,89.23,13.54,0.1102,18.0,1.3792,71.6
2009-02-23,6509473.0,406335373.5,10.56,41.93,6.17,478.89,2.0,265994562.12,2943327.0,4261220.0,183728832.72,0.0,30900.0,0.0,5.13,2.22,0.0,0.0,5.46,87672.0,75237.0,0.0,30900.0,5.13,0.0,0.0,0.0,94800.0,211.22,9.06,0.0,0.0,87.43,61.26,423351.0,26426484.4,0.0,29.72,87.67,13.62,0.1093,17.42,1.3549,70.55
2009-02-24,6589123.0,400084526.86,10.69,41.94,6.24,475.93,2.0,266956866.76,2964016.0,4396600.0,179971892.91,0.0,0.0,103810.0,6.93,0.0,5634.0,0.0,8.65,129863.0,114152.0,0.0,0.0,6.93,103810.0,0.4,31031.0,117.0,207.37,0.05,0.0,0.0,86.94,61.9,445119.0,27027151.34,0.0,30.49,87.18,13.54,0.1091,18.18,1.376,68.625
2009-02-25,6736437.0,409595509.56,10.93,43.38,6.38,481.27,2.0,273777621.74,2979734.0,4502700.0,181176735.72,0.0,0.0,47113.0,5.91,0.0,0.0,0.0,2.07,109600.0,28173.0,0.0,0.0,5.91,47113.0,0.0,2674.0,3500.0,206.62,0.44,0.41,0.0,87.26,62.81,435205.0,26461765.13,5896.0,29.8,87.4,13.25,0.1081,17.9,1.4201,68.72
2009-02-26,6700560.0,399884745.97,10.87,42.87,6.35,476.15,2.0,267488600.94,2964457.0,4482100.0,176916725.52,0.0,0.0,1328.0,0.24,0.0,0.0,0.0,2.27,3100.0,29305.0,0.0,0.0,0.24,1328.0,0.0,12700.0,23700.0,203.72,2.94,0.0,0.0,87.01,62.33,442425.0,26403615.33,0.0,29.8,87.24,13.49,0.1086,17.89,1.4089,67.45
2009-02-27,6116831.0,363424567.33,9.92,37.76,5.8,425.67,2.0,233519598.92,2879075.0,3930389.0,171056971.53,0.0,0.0,56433.0,0.87,0.0,1000.0,0.0,10.09,40443.0,144121.0,0.0,0.0,0.87,56433.0,0.07,2306.0,593154.0,196.14,46.12,0.0,0.0,86.66,61.42,443295.0,26337869.0,0.0,29.73,86.84,14.28,0.1024,15.38,1.3048,67.15
2009-03-02,5876837.0,343263839.83,9.53,30.91,5.57,404.93,2.0,218213098.62,2732717.0,3735910.0,159616972.63,0.0,0.0,46529.0,2.05,0.0,0.0,0.0,14.22,69627.0,205097.0,0.0,0.0,2.05,46529.0,0.0,12210.0,264106.0,184.76,18.16,0.0,0.0,87.22,60.1,400553.0,23396150.15,0.0,26.24,87.56,13.9,0.1022,16.21,1.2925,66.015
2009-03-03,5717952.0,329404846.07,9.27,29.29,5.42,387.14,2.0,209162196.18,2619583.0,3630728.0,150911258.94,0.0,0.0,11831.0,0.34,0.0,0.0,0.0,9.49,9769.0,137354.0,0.0,0.0,0.34,11831.0,0.0,12389.0,114951.0,173.95,8.91,0.0,0.0,84.79,57.65,469859.0,27068053.66,0.0,30.45,85.1,12.57,0.1012,16.5,1.2584,65.11
