DATE,ENRG FP Equity_DX_DSS,ENRG FP Equity_PX_LAST
2014-01-31,0.0,34.72
2014-02-03,0.0,34.245
2014-02-04,0.0,34.325
2014-02-05,0.0,34.285
2014-02-06,0.0,34.8
2014-02-07,0.0,34.895
2014-02-10,0.0,34.94
2014-02-11,0.0,35.485
2014-02-12,0.0,35.85
2014-02-13,0.0,35.675
2014-02-14,0.0,35.94
2014-02-17,0.0,35.995
2014-02-18,0.0,36.14
2014-02-19,0.0,36.25
2014-02-20,0.0,36.53
2014-02-21,0.0,36.795
2014-02-24,0.0,37.05
2014-02-25,0.0,37.01
2014-02-26,0.0,37.08
2014-02-27,0.0,36.83
2014-02-28,0.0,36.92
2014-03-03,0.0,36.43
2014-03-04,0.0,36.83
2014-03-05,0.0,36.715
2014-03-06,0.0,36.61
2014-03-07,0.0,36.26
2014-03-10,0.0,36.245
2014-03-11,0.0,36.265
2014-03-12,0.0,35.915
2014-03-13,0.0,35.625
2014-03-14,0.0,35.505
2014-03-17,0.0,35.755
2014-03-18,0.0,35.955
2014-03-19,0.0,35.93
2014-03-20,0.0,35.805
2014-03-21,0.0,36.005
2014-03-24,0.0,35.71
2014-03-25,0.0,36.19
2014-03-26,0.0,36.495
2014-03-27,0.0,36.76
2014-03-28,0.0,36.96
2014-03-31,0.0,36.98
2014-04-01,0.0,37.075
2014-04-02,0.0,37.2
2014-04-03,0.0,37.29
2014-04-04,0.0,37.67
2014-04-07,0.0,37.335
2014-04-08,0.0,37.21
2014-04-09,0.0,37.445
2014-04-10,0.0,37.24
2014-04-11,0.0,36.805
2014-04-14,0.0,37.38
2014-04-15,0.0,37.405
2014-04-16,0.0,37.705
2014-04-17,0.0,37.82
2014-04-22,0.0,38.14
2014-04-23,0.0,37.94
2014-04-24,0.0,38.32
2014-04-25,0.0,38.205
2014-04-28,0.0,38.32
2014-04-29,0.0,39.21
2014-04-30,0.0,39.405
2014-05-02,0.0,39.555
2014-05-05,0.0,39.605
2014-05-06,0.0,39.57
2014-05-07,0.0,39.86
2014-05-08,0.0,40.305
2014-05-09,0.0,40.095
2014-05-12,0.0,40.18
2014-05-13,0.0,40.1
2014-05-14,0.0,40.045
2014-05-15,0.0,39.725
2014-05-16,0.0,40.02
2014-05-19,0.0,40.155
2014-05-20,0.0,39.9
2014-05-21,0.0,40.375
2014-05-22,0.0,40.36
2014-05-23,0.0,40.29
2014-05-26,0.0,40.56
2014-05-27,0.0,40.315
2014-05-28,0.0,40.16
2014-05-29,0.0,40.26
2014-05-30,0.0,40.17
2014-06-02,0.0,40.405
2014-06-03,0.0,40.36
2014-06-04,0.0,39.95
2014-06-05,0.0,40.365
2014-06-06,0.0,40.655
2014-06-09,0.0,40.86
2014-06-10,0.0,40.82
2014-06-11,0.0,40.62
2014-06-12,0.0,41.095
2014-06-13,0.0,41.55
2014-06-16,0.0,41.4
2014-06-17,0.0,41.28
2014-06-18,0.0,41.565
2014-06-19,0.0,41.93
2014-06-20,0.0,42.085
2014-06-23,0.0,42.235
2014-06-24,0.0,42.275
2014-06-25,0.0,41.58
2014-06-26,0.0,41.52
2014-06-27,0.0,41.42
2014-06-30,0.0,41.5
2014-07-01,0.0,41.71
2014-07-02,0.0,41.895
2014-07-03,0.0,41.975
2014-07-04,0.0,41.985
2014-07-07,0.0,41.415
2014-07-08,0.0,40.79
2014-07-09,0.0,40.725
2014-07-10,0.0,40.125
2014-07-11,0.0,40.135
2014-07-14,0.0,40.3
2014-07-15,0.0,40.105
2014-07-16,0.0,40.69
2014-07-17,0.0,40.11
2014-07-18,0.0,40.07
2014-07-21,0.0,39.805
2014-07-22,0.0,40.64
2014-07-23,0.0,40.66
2014-07-24,0.0,40.725
2014-07-25,0.0,40.26
2014-07-28,0.0,40.39
2014-07-29,0.0,40.27
2014-07-30,0.0,39.495
2014-07-31,0.0,39.105
2014-08-01,0.0,38.93
2014-08-04,0.0,39.12
2014-08-05,0.0,39.085
2014-08-06,0.0,38.89
2014-08-07,0.0,38.595
2014-08-08,0.0,38.135
2014-08-11,0.0,38.69
2014-08-12,0.0,38.275
2014-08-13,0.0,38.27
2014-08-14,0.0,38.365
2014-08-15,0.0,38.195
2014-08-18,0.0,38.69
2014-08-19,0.0,39.05
2014-08-20,0.0,38.985
2014-08-21,0.0,39.135
2014-08-22,0.0,38.935
2014-08-25,0.0,39.56
2014-08-26,0.0,39.83
2014-08-27,0.0,39.78
2014-08-28,0.0,39.63
2014-08-29,0.0,39.8
2014-09-01,0.0,40.035
2014-09-02,0.0,39.705
2014-09-03,0.0,40.005
2014-09-04,0.0,40.14
2014-09-05,0.0,40.01
2014-09-08,0.0,39.55
2014-09-09,0.0,39.3
2014-09-10,0.0,39.325
2014-09-11,0.0,39.085
2014-09-12,0.0,38.945
2014-09-15,0.0,38.61
2014-09-16,0.0,38.86
2014-09-17,0.0,38.99
2014-09-18,0.0,39.225
2014-09-19,0.0,39.32
2014-09-22,0.0,39.19
2014-09-23,0.0,38.65
2014-09-24,0.0,39.16
2014-09-25,0.0,38.58
2014-09-26,0.0,38.91
2014-09-29,0.0,38.94
2014-09-30,0.0,39.36
2014-10-01,0.0,38.735
2014-10-02,0.0,37.115
2014-10-03,0.0,37.425
2014-10-06,0.0,37.39
2014-10-07,0.0,36.885
2014-10-08,0.0,36.44
2014-10-09,0.0,36.155
2014-10-10,0.0,35.03
2014-10-13,0.0,35.26
2014-10-14,0.0,34.82
2014-10-15,0.0,33.575
2014-10-16,0.0,33.49
2014-10-17,0.0,34.725
2014-10-20,0.0,33.885
2014-10-21,0.0,35.01
2014-10-22,0.0,35.24
2014-10-23,0.0,35.535
2014-10-24,0.0,35.085
2014-10-27,0.0,34.61
2014-10-28,0.0,35.095
2014-10-29,0.0,35.445
2014-10-30,0.0,35.48
2014-10-31,0.0,35.91
2014-11-03,0.0,35.61
2014-11-04,0.0,34.24
2014-11-05,0.0,35.07
2014-11-06,0.0,35.38
2014-11-07,0.0,35.815
2014-11-10,0.0,36.105
2014-11-11,0.0,35.71
2014-11-12,0.0,35.42
2014-11-13,0.0,34.845
2014-11-14,0.0,35.08
2014-11-17,0.0,35.225
2014-11-18,0.0,35.51
2014-11-19,0.0,35.42
2014-11-20,0.0,35.67
2014-11-21,0.0,36.81
2014-11-24,0.0,36.57
2014-11-25,0.0,36.15
2014-11-26,0.0,35.91
2014-11-27,0.0,34.415
2014-11-28,0.0,33.26
2014-12-01,0.0,33.025
2014-12-02,0.0,34.105
2014-12-03,0.0,34.165
2014-12-04,0.0,33.155
2014-12-05,0.0,33.285
2014-12-08,0.0,32.67
2014-12-09,0.0,31.975
2014-12-10,0.0,31.35
2014-12-11,0.0,31.315
2014-12-12,0.0,30.195
2014-12-15,0.0,29.36
2014-12-16,0.0,30.255
2014-12-17,0.0,31.275
2014-12-18,0.0,32.05
2014-12-19,0.0,32.65
2014-12-22,0.0,32.46
2014-12-23,0.0,32.77
2014-12-29,0.0,32.85
2014-12-30,0.0,32.23
2015-01-02,0.0,32.355
2015-01-05,0.0,30.68
2015-01-06,0.0,30.76
2015-01-07,0.0,31.085
2015-01-08,0.0,31.805
2015-01-09,0.0,31.22
2015-01-12,0.0,30.785
2015-01-13,0.0,31.11
2015-01-14,0.0,30.255
2015-01-15,0.0,31.42
2015-01-16,0.0,32.44
2015-01-19,0.0,32.28
2015-01-20,0.0,32.39
2015-01-21,0.0,33.185
2015-01-22,0.0,33.835
2015-01-23,0.0,34.135
2015-01-26,0.0,34.68
2015-01-27,0.0,34.6
2015-01-28,0.0,34.06
2015-01-29,0.0,33.14
2015-01-30,0.0,33.085
2015-02-02,0.0,34.155
2015-02-03,0.0,35.275
2015-02-04,0.0,34.975
2015-02-05,0.0,35.62
2015-02-06,0.0,35.5
2015-02-09,0.0,36.005
2015-02-10,0.0,35.335
2015-02-11,0.0,34.89
2015-02-12,0.0,35.305
2015-02-13,0.0,35.955
2015-02-16,0.0,35.92
2015-02-17,0.0,35.91
2015-02-18,0.0,36.385
2015-02-19,0.0,35.73
2015-02-20,0.0,35.935
2015-02-23,0.0,35.885
2015-02-24,0.0,36.35
2015-02-25,0.0,36.335
2015-02-26,0.0,36.36
2015-02-27,0.0,36.605
2015-03-02,0.0,36.07
2015-03-03,0.0,35.825
2015-03-04,0.0,35.85
2015-03-05,0.0,35.99
2015-03-06,0.0,35.995
2015-03-09,0.0,35.99
2015-03-10,0.0,34.755
2015-03-11,0.0,34.74
2015-03-12,0.0,34.78
2015-03-13,0.0,33.945
2015-03-16,0.0,33.815
2015-03-17,0.0,34.215
2015-03-18,0.0,34.705
2015-03-19,0.0,35.165
2015-03-20,0.0,35.915
2015-03-23,0.0,35.745
2015-03-24,0.0,35.535
2015-03-25,0.0,35.6
2015-03-26,0.0,35.44
2015-03-27,0.0,35.245
2015-03-30,0.0,35.48
2015-03-31,0.0,35.025
2015-04-01,0.0,35.34
2015-04-02,0.0,35.0
2015-04-07,0.0,36.475
2015-04-08,0.0,37.335
2015-04-09,0.0,37.845
2015-04-10,0.0,38.35
2015-04-13,0.0,38.505
2015-04-14,0.0,38.66
2015-04-15,0.0,39.41
2015-04-16,0.0,39.28
2015-04-17,0.0,39.04
2015-04-20,0.0,39.33
2015-04-21,0.0,39.085
2015-04-22,0.0,39.045
2015-04-23,0.0,39.2
2015-04-24,0.0,38.94
2015-04-27,0.0,39.215
2015-04-28,0.0,39.245
2015-04-29,0.0,38.5
2015-04-30,0.0,38.6
2015-05-04,0.0,38.835
2015-05-05,0.0,38.61
2015-05-06,0.0,38.415
2015-05-07,0.0,37.9
2015-05-08,0.0,38.6
2015-05-11,0.0,38.795
2015-05-12,0.0,38.57
2015-05-13,0.0,38.58
2015-05-14,0.0,38.75
2015-05-15,0.0,38.045
2015-05-18,0.0,37.905
2015-05-19,0.0,38.235
2015-05-20,0.0,38.415
2015-05-21,0.0,38.935
2015-05-22,0.0,38.735
2015-05-26,0.0,38.16
2015-05-27,0.0,38.445
2015-05-28,0.0,38.085
2015-05-29,0.0,37.65
2015-06-01,0.0,37.26
2015-06-02,0.0,37.34
2015-06-03,0.0,37.135
2015-06-04,0.0,36.31
2015-06-05,0.0,36.48
2015-06-08,0.0,36.065
2015-06-09,0.0,36.025
2015-06-10,0.0,36.68
2015-06-11,0.0,36.87
2015-06-12,0.0,36.32
2015-06-15,0.0,35.91
2015-06-16,0.0,35.9
2015-06-17,0.0,36.18
2015-06-18,0.0,35.98
2015-06-19,0.0,36.09
2015-06-22,0.0,36.69
2015-06-23,0.0,37.075
2015-06-24,0.0,37.35
2015-06-25,0.0,37.285
2015-06-26,0.0,37.09
2015-06-29,0.0,36.08
2015-06-30,0.0,35.55
2015-07-01,0.0,35.585
2015-07-02,0.0,36.105
2015-07-03,0.0,35.77
2015-07-06,0.0,35.3
2015-07-07,0.0,34.315
2015-07-08,0.0,34.5
2015-07-09,0.0,35.13
2015-07-10,0.0,35.52
2015-07-13,0.0,35.955
2015-07-14,0.0,36.23
2015-07-15,0.0,36.335
2015-07-16,0.0,36.485
2015-07-17,0.0,36.29
2015-07-20,0.0,36.255
2015-07-21,0.0,36.08
2015-07-22,0.0,35.6
2015-07-23,0.0,35.085
2015-07-24,0.0,34.655
2015-07-27,0.0,33.77
2015-07-28,0.0,34.25
2015-07-29,0.0,34.94
2015-07-30,0.0,35.56
2015-07-31,0.0,35.265
2015-08-03,0.0,35.125
2015-08-04,0.0,34.995
2015-08-05,0.0,35.61
2015-08-06,0.0,35.21
2015-08-07,0.0,35.355
2015-08-10,0.0,35.37
2015-08-11,0.0,34.835
2015-08-12,0.0,34.55
2015-08-13,0.0,34.505
2015-08-14,0.0,34.2
2015-08-17,0.0,34.305
2015-08-18,0.0,34.055
2015-08-19,0.0,33.26
2015-08-20,0.0,32.895
2015-08-21,0.0,31.62
2015-08-24,0.0,29.13
2015-08-25,0.0,30.155
2015-08-26,0.0,29.395
2015-08-27,0.0,31.12
2015-08-28,0.0,31.945
2015-08-31,0.0,31.71
2015-09-01,0.0,31.02
2015-09-02,0.0,30.86
2015-09-03,0.0,31.74
2015-09-04,0.0,30.505
2015-09-07,0.0,30.46
2015-09-08,0.0,30.91
2015-09-09,0.0,31.28
2015-09-10,0.0,30.61
2015-09-11,0.0,30.23
2015-09-14,0.0,30.18
2015-09-15,0.0,30.75
2015-09-16,0.0,31.56
2015-09-17,0.0,31.43
2015-09-18,0.0,30.4
2015-09-21,0.0,30.66
2015-09-22,0.0,29.665
2015-09-23,0.0,29.86
2015-09-24,0.0,29.055
2015-09-25,0.0,29.64
2015-09-28,0.0,28.905
2015-09-29,0.0,29.175
2015-09-30,0.0,29.8
2015-10-01,0.0,30.27
2015-10-02,0.0,30.82
2015-10-05,0.0,32.29
2015-10-06,0.0,33.23
2015-10-07,0.0,34.05
2015-10-08,0.0,34.13
2015-10-09,0.0,34.205
2015-10-12,0.0,33.815
2015-10-13,0.0,33.43
2015-10-14,0.0,33.385
2015-10-15,0.0,33.735
2015-10-16,0.0,34.13
2015-10-19,0.0,33.625
2015-10-20,0.0,33.395
2015-10-21,0.0,33.665
2015-10-22,0.0,34.21
2015-10-23,0.0,34.105
2015-10-26,0.0,33.68
2015-10-27,0.0,32.925
2015-10-28,0.0,33.525
2015-10-29,0.0,33.46
2015-10-30,0.0,33.345
2015-11-02,0.0,33.53
2015-11-03,0.0,34.705
2015-11-04,0.0,34.895
2015-11-05,0.0,34.2
2015-11-06,0.0,34.12
2015-11-09,0.0,33.89
2015-11-10,0.0,33.94
2015-11-11,0.0,33.695
2015-11-12,0.0,32.78
2015-11-13,0.0,32.505
2015-11-16,0.0,32.84
2015-11-17,0.0,33.935
2015-11-18,0.0,34.29
2015-11-19,0.0,34.375
2015-11-20,0.0,33.99
2015-11-23,0.0,33.9
2015-11-24,0.0,34.05
2015-11-25,0.0,34.285
2015-11-26,0.0,34.785
2015-11-27,0.0,34.47
2015-11-30,0.0,34.66
2015-12-01,0.0,34.51
2015-12-02,0.0,34.495
2015-12-03,0.0,33.085
2015-12-04,0.0,32.47
2015-12-07,0.0,31.555
2015-12-08,0.0,31.155
2015-12-09,0.0,31.6
2015-12-10,0.0,31.65
2015-12-11,0.0,30.54
2015-12-14,0.0,29.535
2015-12-15,0.0,30.815
2015-12-16,0.0,30.76
2015-12-17,0.0,30.715
2015-12-18,0.0,30.5
2015-12-21,0.0,29.945
2015-12-22,0.0,30.29
2015-12-23,0.0,31.71
2015-12-28,0.0,31.14
2015-12-29,0.0,31.725
2015-12-30,0.0,31.3
2016-01-04,0.0,30.71
2016-01-05,0.0,30.64
2016-01-06,0.0,30.085
2016-01-07,0.0,29.19
2016-01-08,0.0,28.155
2016-01-11,0.0,27.915
2016-01-12,0.0,27.705
2016-01-13,0.0,28.175
2016-01-14,0.0,28.815
2016-01-15,0.0,27.71
2016-01-18,0.0,27.735
2016-01-19,0.0,28.14
2016-01-20,0.0,26.715
2016-01-21,0.0,27.635
2016-01-22,0.0,28.985
2016-01-25,0.0,28.67
2016-01-26,0.0,29.325
2016-01-27,0.0,29.65
2016-01-28,0.0,30.1
2016-01-29,0.0,30.51
2016-02-01,0.0,30.155
2016-02-02,0.0,28.76
2016-02-03,0.0,28.77
2016-02-04,0.0,29.715
2016-02-05,0.0,29.66
2016-02-08,0.0,28.8
2016-02-09,0.0,27.855
2016-02-10,0.0,27.845
2016-02-11,0.0,26.85
2016-02-12,0.0,28.565
2016-02-15,0.0,29.16
2016-02-16,0.0,29.105
2016-02-17,0.0,30.095
2016-02-18,0.0,29.835
2016-02-19,0.0,29.61
2016-02-22,1.0,30.515
2016-02-23,1.0,29.795
2016-02-24,1.0,28.985
2016-02-25,1.0,29.595
2016-02-26,0.0,30.655
2016-02-29,0.0,31.1
2016-03-01,0.0,31.425
2016-03-02,0.0,31.745
2016-03-03,0.0,32.185
2016-03-04,0.0,32.55
2016-03-07,0.0,32.685
2016-03-08,0.0,31.85
2016-03-09,0.0,32.14
2016-03-10,0.0,30.95
2016-03-11,0.0,31.855
2016-03-14,0.0,31.85
2016-03-15,0.0,31.28
2016-03-16,0.0,31.8
2016-03-17,0.0,32.52
2016-03-18,0.0,32.51
2016-03-21,0.0,32.185
2016-03-22,0.0,32.195
2016-03-23,0.0,31.625
2016-03-24,0.0,31.205
2016-03-29,0.0,30.945
2016-03-30,0.0,31.78
2016-03-31,0.0,31.305
2016-04-01,0.0,30.365
2016-04-04,0.0,30.425
2016-04-05,0.0,29.755
2016-04-06,0.0,30.07
2016-04-07,0.0,29.785
2016-04-08,0.0,30.845
2016-04-11,0.0,31.085
2016-04-12,0.0,31.61
2016-04-13,0.0,32.62
2016-04-14,0.0,32.7
2016-04-15,0.0,32.5
2016-04-18,0.0,32.32
2016-04-19,0.0,32.955
2016-04-20,0.0,33.225
2016-04-21,0.0,33.55
2016-04-22,0.0,33.605
2016-04-25,0.0,33.225
2016-04-26,0.0,33.57
2016-04-27,0.0,34.23
2016-04-28,0.0,34.5
2016-04-29,0.0,33.865
2016-05-02,0.0,33.66
2016-05-03,0.0,32.655
2016-05-04,0.0,32.16
2016-05-05,0.0,32.7
2016-05-06,0.0,32.835
2016-05-09,0.0,32.19
2016-05-10,0.0,32.635
2016-05-11,0.0,32.8
2016-05-12,0.0,32.795
2016-05-13,0.0,32.835
2016-05-16,0.0,33.105
2016-05-17,0.0,33.08
2016-05-18,0.0,33.275
2016-05-19,0.0,32.485
2016-05-20,0.0,32.92
2016-05-23,0.0,32.57
2016-05-24,0.0,33.11
2016-05-25,0.0,33.915
2016-05-26,0.0,33.85
2016-05-27,0.0,33.785
2016-05-30,0.0,33.72
2016-05-31,0.0,33.365
2016-06-01,0.0,32.94
2016-06-02,0.0,32.8
2016-06-03,0.0,32.75
2016-06-06,0.0,33.375
2016-06-07,0.0,34.26
2016-06-08,0.0,34.335
2016-06-09,0.0,33.935
2016-06-10,0.0,33.435
2016-06-13,0.0,32.91
2016-06-14,0.0,31.93
2016-06-15,0.0,32.14
2016-06-16,0.0,32.085
2016-06-17,0.0,32.935
2016-06-20,0.0,34.135
2016-06-21,0.0,34.355
2016-06-22,0.0,34.32
2016-06-23,0.0,35.03
2016-06-24,0.0,32.77
2016-06-27,0.0,32.32
2016-06-28,0.0,33.095
2016-06-29,0.0,34.605
2016-06-30,0.0,35.035
2016-07-01,0.0,35.465
2016-07-04,0.0,35.24
2016-07-05,0.0,34.79
2016-07-06,0.0,34.115
2016-07-07,0.0,34.41
2016-07-08,0.0,34.865
2016-07-11,0.0,35.3
2016-07-12,0.0,35.97
2016-07-13,0.0,35.555
2016-07-14,0.0,35.895
2016-07-15,0.0,35.81
2016-07-18,0.0,35.46
2016-07-19,0.0,35.535
2016-07-20,0.0,35.535
2016-07-21,0.0,35.53
2016-07-22,0.0,35.26
2016-07-25,0.0,34.495
2016-07-26,0.0,34.535
2016-07-27,0.0,34.545
2016-07-28,0.0,34.01
2016-07-29,0.0,33.925
2016-08-01,0.0,33.33
2016-08-02,0.0,32.8
2016-08-03,0.0,33.015
2016-08-04,0.0,33.555
2016-08-05,0.0,33.925
2016-08-08,0.0,34.17
2016-08-09,0.0,34.435
2016-08-10,0.0,34.15
2016-08-11,0.0,34.655
2016-08-12,0.0,34.65
2016-08-15,0.0,34.71
2016-08-16,0.0,34.76
2016-08-17,0.0,34.58
2016-08-18,0.0,35.07
2016-08-19,0.0,34.76
2016-08-22,0.0,34.45
2016-08-23,0.0,34.685
2016-08-24,0.0,34.715
2016-08-25,0.0,34.52
2016-08-26,0.0,35.025
2016-08-29,0.0,34.785
2016-08-30,0.0,35.095
2016-08-31,0.0,34.56
2016-09-01,0.0,34.305
2016-09-02,0.0,35.27
2016-09-05,0.0,35.63
2016-09-06,0.0,35.315
2016-09-07,0.0,35.645
2016-09-08,0.0,35.695
2016-09-09,0.0,35.145
2016-09-12,0.0,34.79
2016-09-13,0.0,33.825
2016-09-14,0.0,33.595
2016-09-15,0.0,33.725
2016-09-16,0.0,33.235
2016-09-19,0.0,33.855
2016-09-20,0.0,33.51
2016-09-21,0.0,33.63
2016-09-22,0.0,34.375
2016-09-23,0.0,34.17
2016-09-26,0.0,33.63
2016-09-27,0.0,33.33
2016-09-28,0.0,33.53
2016-09-29,0.0,35.01
2016-09-30,0.0,34.905
2016-10-03,0.0,35.075
2016-10-04,0.0,35.63
2016-10-05,0.0,35.72
2016-10-06,0.0,35.815
2016-10-07,0.0,35.71
2016-10-10,0.0,36.44
2016-10-11,0.0,35.87
2016-10-12,0.0,35.94
2016-10-13,0.0,35.69
2016-10-14,0.0,36.195
2016-10-17,0.0,35.85
2016-10-18,0.0,36.28
2016-10-19,0.0,36.575
2016-10-20,0.0,36.7
2016-10-21,0.0,36.705
2016-10-24,0.0,36.65
2016-10-25,0.0,36.645
2016-10-26,0.0,36.255
2016-10-27,0.0,36.495
2016-10-28,0.0,36.29
2016-10-31,0.0,35.825
2016-11-01,0.0,35.315
2016-11-02,0.0,34.685
2016-11-03,0.0,34.635
2016-11-04,0.0,34.47
2016-11-07,0.0,35.04
2016-11-08,0.0,35.155
2016-11-09,0.0,35.21
2016-11-10,0.0,35.405
2016-11-11,0.0,34.54
2016-11-14,0.0,34.29
2016-11-15,0.0,35.325
2016-11-16,0.0,35.24
2016-11-17,0.0,35.565
2016-11-18,0.0,35.28
2016-11-21,0.0,35.97
2016-11-22,0.0,36.05
2016-11-23,0.0,36.095
2016-11-24,0.0,36.325
2016-11-25,0.0,36.06
2016-11-28,0.0,35.825
2016-11-29,0.0,35.61
2016-11-30,0.0,36.735
2016-12-01,0.0,37.455
2016-12-02,0.0,37.185
2016-12-05,0.0,37.25
2016-12-06,0.0,37.18
2016-12-07,0.0,37.59
2016-12-08,0.0,37.855
2016-12-09,0.0,37.98
2016-12-12,0.0,38.725
2016-12-13,0.0,38.93
2016-12-14,0.0,38.85
2016-12-15,0.0,38.925
2016-12-16,0.0,39.46
2016-12-19,0.0,39.33
2016-12-20,0.0,39.72
2016-12-21,0.0,39.695
2016-12-22,0.0,39.835
2016-12-23,0.0,39.92
2016-12-27,0.0,39.895
2016-12-28,0.0,40.24
2016-12-29,0.0,40.215
2016-12-30,0.0,40.16
2017-01-02,0.0,40.475
2017-01-03,0.0,40.865
2017-01-04,0.0,40.715
2017-01-05,0.0,40.685
2017-01-06,0.0,40.655
2017-01-09,0.0,40.025
2017-01-10,0.0,40.07
2017-01-11,0.0,40.375
2017-01-12,0.0,40.365
2017-01-13,0.0,40.435
2017-01-16,0.0,40.095
2017-01-17,0.0,39.985
2017-01-18,0.0,39.98
2017-01-19,0.0,39.56
2017-01-20,0.0,39.92
2017-01-23,0.0,39.31
2017-01-24,0.0,39.515
2017-01-25,0.0,39.77
2017-01-26,0.0,39.655
2017-01-27,0.0,39.435
2017-01-30,0.0,38.655
2017-01-31,0.0,38.405
2017-02-01,0.0,38.615
2017-02-02,0.0,38.445
2017-02-03,0.0,39.055
2017-02-06,0.0,38.75
2017-02-07,0.0,38.225
2017-02-08,0.0,38.15
2017-02-09,0.0,38.6
2017-02-10,0.0,38.85
2017-02-13,0.0,39.08
2017-02-14,0.0,39.025
2017-02-15,0.0,38.9
2017-02-16,0.0,38.73
2017-02-17,0.0,38.4
2017-02-20,0.0,38.57
2017-02-21,0.0,39.18
2017-02-22,0.0,38.91
2017-02-23,0.0,39.025
2017-02-24,0.0,38.595
2017-02-27,0.0,38.525
2017-02-28,0.0,38.53
2017-03-01,0.0,39.17
2017-03-02,0.0,39.275
2017-03-03,0.0,39.38
2017-03-06,0.0,39.18
2017-03-07,0.0,39.05
2017-03-08,0.0,38.76
2017-03-09,0.0,38.185
2017-03-10,0.0,38.505
2017-03-13,0.0,38.66
2017-03-14,0.0,37.95
2017-03-15,0.0,38.42
2017-03-16,0.0,38.645
2017-03-17,0.0,38.73
2017-03-20,0.0,38.49
2017-03-21,0.0,38.595
2017-03-22,0.0,38.34
2017-03-23,0.0,38.69
2017-03-24,0.0,38.415
2017-03-27,0.0,38.19
2017-03-28,0.0,38.56
2017-03-29,0.0,38.88
2017-03-30,0.0,39.43
2017-03-31,0.0,39.415
2017-04-03,0.0,39.165
2017-04-04,0.0,39.505
2017-04-05,0.0,39.68
2017-04-06,0.0,40.035
2017-04-07,0.0,40.32
2017-04-10,0.0,40.31
2017-04-11,0.0,40.435
2017-04-12,0.0,40.48
2017-04-13,0.0,40.075
2017-04-18,0.0,39.31
2017-04-19,0.0,39.075
2017-04-20,0.0,38.985
2017-04-21,0.0,38.655
2017-04-24,0.0,39.16
2017-04-25,0.0,39.2
2017-04-26,0.0,39.44
2017-04-27,0.0,38.825
2017-04-28,0.0,38.865
2017-05-02,0.0,38.96
2017-05-03,0.0,38.685
2017-05-04,0.0,38.755
2017-05-05,0.0,39.535
2017-05-08,0.0,39.6
2017-05-09,0.0,39.76
2017-05-10,0.0,40.175
2017-05-11,0.0,40.13
2017-05-12,0.0,40.0
2017-05-15,0.0,40.44
2017-05-16,0.0,40.445
2017-05-17,0.0,40.175
2017-05-18,0.0,40.08
2017-05-19,0.0,40.22
2017-05-22,0.0,40.23
2017-05-23,0.0,40.195
2017-05-24,0.0,40.155
2017-05-25,0.0,39.605
2017-05-26,0.0,39.29
2017-05-29,0.0,39.39
2017-05-30,0.0,39.255
2017-05-31,0.0,38.795
2017-06-01,0.0,38.985
2017-06-02,0.0,38.39
2017-06-05,0.0,38.3
2017-06-06,0.0,38.425
2017-06-07,0.0,38.135
2017-06-08,0.0,38.195
2017-06-09,0.0,38.42
2017-06-12,0.0,38.45
2017-06-13,0.0,38.56
2017-06-14,0.0,37.965
2017-06-15,0.0,37.76
2017-06-16,0.0,37.975
2017-06-19,0.0,38.29
2017-06-20,0.0,37.4
2017-06-21,0.0,37.275
2017-06-22,0.0,37.26
2017-06-23,0.0,37.19
2017-06-26,0.0,37.105
2017-06-27,0.0,37.305
2017-06-28,0.0,37.335
2017-06-29,0.0,36.905
2017-06-30,0.0,36.615
2017-07-03,0.0,37.345
2017-07-04,0.0,37.265
2017-07-05,0.0,36.79
2017-07-06,0.0,36.695
2017-07-07,0.0,36.245
2017-07-10,0.0,36.4
2017-07-11,0.0,36.27
2017-07-12,0.0,36.87
2017-07-13,0.0,36.925
2017-07-14,0.0,37.05
2017-07-17,0.0,37.08
2017-07-18,0.0,36.78
2017-07-19,0.0,37.005
2017-07-20,0.0,37.02
2017-07-21,0.0,36.555
2017-07-24,0.0,36.455
2017-07-25,0.0,36.81
2017-07-26,0.0,37.045
2017-07-27,0.0,36.87
2017-07-28,0.0,37.01
2017-07-31,0.0,36.97
2017-08-01,0.0,37.38
2017-08-02,0.0,37.49
2017-08-03,0.0,37.295
2017-08-04,0.0,37.615
2017-08-07,0.0,37.63
2017-08-08,0.0,37.73
2017-08-09,0.0,37.52
2017-08-10,0.0,37.44
2017-08-11,0.0,36.685
2017-08-14,0.0,36.795
2017-08-15,0.0,36.54
2017-08-16,0.0,36.81
2017-08-17,0.0,36.425
2017-08-18,0.0,36.235
2017-08-21,0.0,36.16
2017-08-22,0.0,36.5
2017-08-23,0.0,36.505
2017-08-24,0.0,36.365
2017-08-25,0.0,36.43
2017-08-28,0.0,36.275
2017-08-29,0.0,35.975
2017-08-30,0.0,36.285
2017-08-31,0.0,36.54
2017-09-01,0.0,36.76
2017-09-04,0.0,36.785
2017-09-05,0.0,37.07
2017-09-06,0.0,37.125
2017-09-07,0.0,37.195
2017-09-08,0.0,36.985
2017-09-11,0.0,37.24
2017-09-12,0.0,37.36
2017-09-13,0.0,37.63
2017-09-14,0.0,37.9
2017-09-15,0.0,37.71
2017-09-18,0.0,37.88
2017-09-19,0.0,38.105
2017-09-20,0.0,38.435
2017-09-21,0.0,38.725
2017-09-22,0.0,38.8
2017-09-25,0.0,39.35
