DATE,FGR FP Equity_DX_SI_QTY,FGR FP Equity_DX_SHORT_INTEREST_VALUE,FGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FGR FP Equity_DX_SI_MV,FGR FP Equity_DX_DSS,FGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FGR FP Equity_DX_SUPPLY_SI_QTY,FGR FP Equity_DX_BROKER_SI_QTY,FGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FGR FP Equity_DX_BROKER_SI_MV_NEW_x,FGR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,FGR FP Equity_DX_BROKER_SI_MV_INC_x,FGR FP Equity_DX_SUPPLY_SI_MV_NEW,FGR FP Equity_DX_BROKER_SI_QTY_ADD,FGR FP Equity_DX_BROKER_SI_QTY_NEW,FGR FP Equity_DX_SUPPLY_SI_MV_DEC,FGR FP Equity_DX_BROKER_SI_QTY_INC,FGR FP Equity_DX_SUPPLY_SI_QTY_DEC,FGR FP Equity_DX_BROKER_SI_MV_NEW_y,FGR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FGR FP Equity_DX_BROKER_SI_MV_INC_y,FGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,FGR FP Equity_DX_BROKER_SI_MV_ADD,FGR FP Equity_DX_SUPPLY_SI_QTY_ADD,FGR FP Equity_DX_BROKER_SI_QTY_DEC,FGR FP Equity_DX_SUPPLY_SI_MV,FGR FP Equity_DX_BROKER_SI_MV_DEC,FGR FP Equity_DX_SUPPLY_SI_MV_RMV,FGR FP Equity_DX_BROKER_SI_MV_RMV,FGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FGR FP Equity_DX_UTILIZATION_QUANTITY,FGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FGR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FGR FP Equity_DX_ACTIVE_UTILIZATION_MV,FGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FGR FP Equity_DX_BROKER_SI_CON_RATIO,FGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FGR FP Equity_DX_DEMAND_SUPPLY_RATIO,FGR FP Equity_PX_LAST
2011-07-18,1786196.0,56627809.7,2.91,14.55,1.98,71.5,1.0,36340127.03,1346383.0,1146267.0,42684408.83,0.0,0.0,3621.0,0.52,0.0,0.0,0.0,0.9,21236.0,20283.0,0.0,0.0,0.52,3621.0,0.0,9380.0,3936.0,53.37,0.42,0.0,0.0,21.6,21.6,4885590.0,154887963.47,0.0,193.4,21.63,17.11,0.1415,22.29,0.2866,37.855
2011-07-19,1947460.0,64023723.58,3.17,15.6,2.16,74.8,1.0,43112143.27,1342077.0,1311376.0,44121454.03,0.0,0.0,255.0,6.01,0.0,0.0,0.0,0.32,174935.0,4561.0,0.0,0.0,6.01,255.0,0.0,0.0,9826.0,50.97,1.46,0.0,0.0,21.84,21.84,4802049.0,157869767.69,0.0,183.68,21.72,19.96,0.1469,21.09,0.317,39.255
2011-07-20,1912989.0,63771627.69,3.11,14.96,2.13,75.34,1.0,43370656.66,1315029.0,1301011.0,43837962.37,0.0,0.0,781.0,0.0,0.0,0.0,0.0,1.02,0.0,27829.0,0.0,0.0,0.0,781.0,0.0,0.0,10365.0,51.64,0.15,0.0,0.0,21.58,21.58,4779892.0,159343045.38,0.0,188.9,21.47,20.31,0.1484,21.48,0.3139,39.805
2011-07-21,1827590.0,62095650.6,2.97,14.11,2.03,72.95,1.0,41735158.18,1300584.0,1228343.0,44189675.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,14445.0,0.0,0.0,0.0,0.0,0.0,0.0,72668.0,51.61,2.54,0.0,0.0,21.53,21.53,4739533.0,161034140.68,0.0,189.35,21.42,21.18,0.1534,22.43,0.3026,40.57
2011-07-22,1629729.0,56191892.82,2.65,12.96,1.81,66.52,1.0,36003063.9,1263530.0,1044194.0,43565612.65,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1.4,0.0,37054.0,0.0,0.0,0.0,0.0,0.44,0.0,194149.0,51.43,6.94,0.0,0.0,21.27,21.27,4675587.0,161210902.91,0.0,191.12,21.21,16.31,0.1462,23.79,0.2744,41.17
2011-07-25,1623273.0,54929301.59,2.64,12.62,1.8,66.75,1.0,36311670.72,1252134.0,1073084.0,42370473.8,0.0,0.0,14356.0,1.61,0.0,0.0,0.0,1.01,39000.0,25752.0,0.0,0.0,1.61,14356.0,0.0,0.0,10110.0,51.36,0.27,0.0,0.0,21.12,21.12,4677182.0,158269336.49,0.0,192.23,21.08,16.52,0.1452,23.54,0.2738,40.405
2011-07-26,1645795.0,55601823.32,2.68,12.82,1.83,66.85,1.0,36498495.02,1247509.0,1080343.0,42146060.12,0.0,0.0,16546.0,0.39,0.0,0.0,0.0,0.96,10294.0,22835.0,0.0,0.0,0.39,16546.0,0.0,1664.0,3035.0,50.18,0.08,0.0,0.0,21.1,21.1,4665283.0,157612728.86,0.0,188.38,21.03,16.03,0.143,23.36,0.2783,40.34
2011-07-27,1675646.0,55319251.47,2.73,12.94,1.86,68.2,1.0,36770478.79,1238908.0,1113795.0,40900920.13,0.0,0.0,32000.0,1.63,0.0,0.0,0.0,1.7,41315.0,45119.0,0.0,0.0,1.63,32000.0,0.0,4518.0,7863.0,49.96,0.37,0.0,0.0,21.01,21.01,4657451.0,153759626.49,0.0,188.04,20.99,15.96,0.1405,22.86,0.2842,39.42
2011-07-28,1631355.0,53249067.05,2.65,12.91,1.81,65.06,1.0,35119958.99,1209802.0,1075946.0,39489153.39,0.0,0.0,180.0,2.22,0.0,0.0,0.0,3.31,62151.0,79286.0,0.0,0.0,2.22,180.0,0.0,50000.0,100000.0,47.65,4.28,0.0,0.0,20.43,20.43,4710974.0,153770926.88,0.0,186.13,20.38,18.94,0.1441,23.35,0.2755,38.975
2011-07-29,1597637.0,51064699.14,2.6,13.26,1.78,63.62,1.0,33372481.96,1219795.0,1044109.0,38987870.64,0.0,0.0,21973.0,0.0,0.0,0.0,0.0,0.49,0.0,11980.0,0.0,0.0,0.0,21973.0,0.0,0.0,31837.0,47.28,0.91,0.0,0.0,20.8,20.8,4643478.0,148417823.98,0.0,180.64,20.74,19.95,0.1464,23.54,0.2725,38.165
2011-08-01,1560964.0,48317254.72,2.54,12.84,1.73,60.17,1.0,31183641.54,1180747.0,1007436.0,36548218.64,0.0,0.0,0.0,0.38,0.0,0.0,0.0,1.51,9600.0,39048.0,0.0,0.0,0.38,0.0,0.0,0.0,46273.0,44.93,1.98,0.0,0.0,20.3,20.3,4636247.0,143507939.48,0.0,176.69,20.27,18.77,0.1468,24.5,0.2683,36.96
2011-08-02,1529493.0,44986209.55,2.49,12.42,1.7,57.57,1.0,28970457.4,1171741.0,984971.0,34463829.62,0.0,0.0,1712.0,0.0,0.0,0.0,0.0,0.44,0.0,10718.0,0.0,0.0,0.0,1712.0,0.0,0.0,22465.0,43.05,1.1,0.0,0.0,20.24,20.24,4618526.0,135842385.96,0.0,169.54,20.25,18.84,0.149,24.63,0.2641,35.12
2011-08-03,1528181.0,44454885.9,2.49,12.17,1.7,55.32,1.0,28614530.53,1141747.0,983653.0,33213495.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,4085.0,30000.0,0.0,0.0,0.0,0.0,0.0,6.0,5403.0,40.23,0.81,0.0,0.0,19.76,19.76,4636600.0,134878999.26,0.0,163.84,19.72,18.4,0.1487,24.34,0.2645,34.735
2011-08-04,1454965.0,39711318.58,2.37,11.29,1.62,51.79,1.0,24769841.65,1033518.0,907531.0,28208487.87,0.0,6.0,2900.0,0.16,0.0,0.0,0.0,4.1,6003.0,110927.0,0.0,6.0,0.16,2900.0,0.0,1988.0,82125.0,35.76,3.53,0.08,0.0,18.06,18.06,4689995.0,128007124.28,2196.0,162.23,18.06,19.94,0.1612,25.93,0.2542,32.59
2011-08-05,1504408.0,41098596.57,2.45,11.45,1.67,50.82,1.0,24449601.01,1087901.0,894974.0,29720131.97,0.0,0.0,69873.0,0.0,0.0,0.0,0.0,0.78,400.0,17869.0,0.0,0.0,0.0,69873.0,0.0,2379.0,12957.0,35.51,1.25,0.0,0.0,19.47,19.47,4499829.0,122929854.59,0.0,146.94,19.46,21.96,0.1635,24.73,0.2692,32.62
2011-08-08,1494822.0,37938588.61,2.43,11.02,1.66,50.09,1.0,22491302.86,1085751.0,886182.0,27556364.92,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.09,1200.0,3350.0,0.0,0.0,0.04,0.0,0.0,1200.0,9992.0,35.01,0.15,0.0,0.0,19.44,19.44,4499326.0,114192912.69,0.0,145.3,19.42,21.98,0.1666,25.04,0.2676,30.305
2011-08-09,1501362.0,39764301.19,2.44,11.0,1.67,48.12,1.0,23629714.34,1136319.0,892176.0,30095960.18,0.0,0.0,52738.0,0.0,0.0,0.0,0.0,0.12,6374.0,2670.0,0.0,0.0,0.0,52738.0,0.0,500.0,380.0,35.25,0.78,0.0,0.0,20.36,20.36,4444120.0,117704674.96,0.0,137.2,20.44,22.71,0.1674,25.37,0.269,31.625
2011-08-10,1512585.0,37604017.27,2.46,10.5,1.68,49.18,1.0,23018605.36,1095864.0,925901.0,27244015.23,0.0,0.0,500.0,1.84,0.0,0.0,0.0,1.18,52767.0,40955.0,0.0,0.0,1.84,500.0,0.0,0.0,19042.0,34.31,0.26,0.0,0.0,19.76,19.76,4450149.0,110634099.8,0.0,139.76,19.71,22.06,0.1578,23.21,0.2727,29.685
2011-08-11,1489188.0,37602285.75,2.42,9.95,1.65,46.52,1.0,23123142.81,1081634.0,915761.0,27311468.22,0.0,0.0,12634.0,0.0,0.0,0.0,0.0,1.02,3382.0,26864.0,0.0,0.0,0.0,12634.0,0.0,0.0,13522.0,32.17,0.91,0.0,0.0,19.78,19.78,4387414.0,110783054.2,0.0,131.21,19.69,22.87,0.1603,23.18,0.2723,30.15
2011-08-12,1575495.0,42229142.39,2.56,9.97,1.75,49.96,1.0,26690108.86,1165941.0,995761.0,31251567.61,0.0,0.0,85307.0,2.88,0.0,0.0,0.0,0.27,80000.0,18521.0,0.0,0.0,2.88,85307.0,0.0,17521.0,0.0,35.45,0.0,0.0,0.0,21.48,21.48,4262353.0,114246958.43,0.0,130.24,21.4,21.63,0.1558,21.82,0.2902,32.005
2011-08-15,1674767.0,46285582.71,2.72,10.42,1.86,55.01,1.0,29920427.05,1280832.0,1082621.0,35398390.03,0.0,0.0,124317.0,3.88,0.0,20000.0,0.0,0.43,115000.0,22594.0,0.0,0.0,3.88,124317.0,0.63,13168.0,48140.0,40.62,1.14,0.0,0.0,23.66,23.66,4131561.0,114184067.64,0.0,132.12,23.52,19.91,0.1536,20.88,0.3094,33.0
2011-08-16,1758648.0,46725930.02,2.86,10.72,1.95,58.88,1.0,31168740.23,1227122.0,1173114.0,32603691.41,0.0,0.0,72593.0,3.51,0.0,0.0,0.0,5.05,95093.0,153839.0,0.0,0.0,3.51,72593.0,0.0,27536.0,4600.0,40.4,0.15,0.0,0.0,22.76,22.76,4163322.0,110616275.92,0.0,137.14,22.75,19.09,0.1525,21.08,0.3263,31.725
2011-08-17,1687846.0,46003883.57,2.75,9.98,1.88,55.88,1.0,29883665.91,1181826.0,1096408.0,32211816.54,0.0,0.0,5339.0,0.0,0.0,0.0,0.0,1.65,0.0,50635.0,0.0,0.0,0.0,5339.0,0.0,0.0,76706.0,37.71,2.98,0.0,0.0,22.3,22.3,4117595.0,112229054.65,0.0,132.76,22.12,19.81,0.1541,21.61,0.3185,32.545
2011-08-18,1546034.0,39037658.27,2.51,9.01,1.72,51.4,1.0,24470139.66,1074920.0,969107.0,27141938.42,0.0,0.0,0.0,0.18,0.0,0.0,0.0,3.17,5000.0,106906.0,0.0,0.0,0.18,0.0,0.0,0.0,132301.0,35.03,4.5,0.0,0.0,20.13,20.13,4264298.0,107674351.33,0.0,137.83,20.26,18.02,0.1533,24.15,0.2896,30.15
2011-08-19,1446673.0,36086551.45,2.35,8.25,1.61,46.27,1.0,21839019.7,1151108.0,875504.0,28713826.88,0.0,0.0,105000.0,0.0,0.0,0.0,0.0,1.02,0.0,28812.0,0.0,0.0,0.0,105000.0,0.0,0.0,93603.0,35.44,3.34,0.0,0.0,21.71,21.71,4150052.0,103521020.32,0.0,127.02,21.82,19.87,0.1619,26.32,0.2729,29.785
2011-08-22,1337223.0,33966722.96,2.18,7.44,1.49,42.09,1.0,19150074.47,1129924.0,753912.0,28701133.22,0.0,0.0,16001.0,0.0,0.0,0.0,0.0,1.7,0.0,37185.0,0.0,0.0,0.0,16001.0,0.0,0.0,121592.0,33.72,3.92,0.0,0.0,21.33,21.33,4166918.0,105843639.61,0.0,125.45,21.19,22.13,0.1763,27.43,0.2525,30.33
2011-08-23,1517247.0,38869876.91,2.47,8.4,1.69,46.12,1.0,24318283.02,1119828.0,949240.0,28688523.7,0.0,0.0,7000.0,4.2,0.0,0.0,0.0,0.48,198120.0,18620.0,0.0,0.0,4.2,7000.0,0.0,1524.0,2792.0,33.9,0.02,0.0,0.0,21.04,21.04,4202079.0,107651749.19,0.0,128.09,20.93,25.26,0.177,25.34,0.2851,30.59
2011-08-24,1584966.0,41208709.61,2.58,8.88,1.76,48.62,1.0,25810335.47,1192326.0,992715.0,31000170.29,0.0,0.0,52498.0,0.13,0.0,42776.0,0.0,0.0,2451.0,0.0,0.0,0.0,0.13,52498.0,1.32,20000.0,1752.0,36.47,0.0,0.0,0.0,22.04,22.04,4217564.0,109655582.61,0.0,130.01,21.91,24.11,0.1624,24.24,0.293,31.045
2011-08-25,1640283.0,43636011.19,2.67,9.22,1.82,51.13,1.0,27868890.4,1202284.0,1047595.0,31984040.61,0.0,0.0,17924.0,2.12,0.0,0.0,0.0,0.9,54980.0,31180.0,0.0,0.0,2.12,17924.0,0.0,23214.0,100.0,37.4,0.0,0.0,0.0,22.37,22.37,4171640.0,110977026.36,0.0,130.9,22.22,23.39,0.1614,24.48,0.3052,31.765
2011-08-26,1643988.0,42247612.56,2.67,9.12,1.83,51.96,1.0,26962602.58,1209384.0,1049200.0,31079050.86,0.0,0.0,11422.0,0.06,0.0,0.0,0.0,0.13,1646.0,4322.0,0.0,0.0,0.06,11422.0,0.0,0.0,41.0,38.17,0.0,0.0,0.0,22.41,22.41,4187766.0,107618252.36,0.0,132.23,22.4,23.44,0.1619,24.67,0.3046,30.685
2011-08-29,1690964.0,44417801.05,2.75,9.42,1.88,52.3,1.0,28794065.09,1225637.0,1096176.0,32194712.85,0.0,0.0,17100.0,1.69,0.0,0.0,0.0,0.03,47976.0,1000.0,0.0,0.0,1.69,17100.0,0.0,153.0,1000.0,37.5,0.03,0.0,0.0,22.75,22.75,4160724.0,109292812.18,0.0,128.64,22.57,22.57,0.157,23.57,0.3139,31.365
2011-08-30,1694007.0,44746007.44,2.76,9.62,1.88,53.31,1.0,29127575.82,1222136.0,1102720.0,32281865.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.09,7300.0,3928.0,0.0,0.0,0.25,0.0,0.0,427.0,756.0,38.45,0.0,0.0,0.0,22.55,22.55,4196691.0,110852650.97,0.0,132.71,22.46,22.6,0.1563,23.6,0.3126,31.54
2011-08-31,1675912.0,47580424.22,2.73,9.74,1.86,53.69,1.0,30765482.45,1225459.0,1083644.0,34791718.82,0.0,0.0,4323.0,0.17,0.0,0.0,0.0,0.03,2828.0,1000.0,0.0,0.0,0.17,4323.0,0.0,0.0,21904.0,38.79,0.56,0.0,0.0,22.36,22.36,4256330.0,120840465.97,0.0,137.65,21.98,22.36,0.154,22.57,0.3057,33.9
2011-09-01,1659070.0,38821160.43,2.7,9.52,1.84,54.8,1.0,25511984.25,1195307.0,1090286.0,27969407.44,0.0,0.0,3057.0,0.69,0.0,0.0,0.0,0.0,19283.0,33901.0,0.0,0.0,0.69,3057.0,0.0,692.0,12641.0,40.45,0.13,0.0,0.0,21.56,21.56,4349029.0,101764453.89,0.0,143.1,22.04,23.61,0.1606,23.66,0.2992,27.94
2011-09-02,1805136.0,40130083.01,2.94,8.39,2.01,51.58,1.0,25912009.82,1264615.0,1165577.0,28113729.34,0.0,0.0,23176.0,2.13,0.0,0.0,0.0,2.59,81547.0,1982.0,0.0,0.0,2.13,23176.0,0.0,48114.0,6256.0,35.34,1.33,0.0,0.0,23.29,23.29,4164418.0,92579417.85,0.0,115.93,23.36,21.31,0.1493,21.42,0.3325,26.545
2011-09-05,1952767.0,39953174.78,3.18,8.38,2.17,52.96,1.0,26511020.32,1337177.0,1295763.0,27358341.47,0.0,0.0,44622.0,1.89,0.0,10495.0,0.0,0.12,121586.0,1895.0,0.0,0.0,1.89,44622.0,0.28,29835.0,1895.0,35.54,0.28,0.0,0.0,24.48,24.48,4126154.0,84420185.28,0.0,108.63,24.65,19.77,0.1421,20.72,0.3574,24.43
2011-09-06,2463067.0,48475409.76,4.01,9.89,2.74,62.08,1.0,28222568.42,1747736.0,1434007.0,34397041.88,0.0,0.0,381867.0,3.11,0.0,0.0,0.0,0.18,151190.0,5298.0,0.0,0.0,3.11,381867.0,0.0,33990.0,12946.0,42.8,0.87,0.0,0.0,31.73,31.73,3760937.0,74018677.59,0.0,92.23,31.7,17.94,0.1373,21.45,0.4471,23.5
2011-09-07,2494672.0,50413653.89,4.06,9.45,2.77,59.09,1.0,29849191.07,1827409.0,1477059.0,36929249.55,0.0,0.0,110054.0,0.0,0.0,8347.0,0.0,0.99,55312.0,38669.0,0.0,0.0,0.0,110054.0,0.21,8288.0,20607.0,42.85,0.74,0.0,0.0,33.37,33.37,3648226.0,73725284.47,0.0,86.95,33.01,17.97,0.1583,26.4,0.4556,24.13
2011-09-08,2472729.0,51305932.6,4.02,9.04,2.75,60.12,1.0,30018421.9,1761429.0,1446761.0,36547376.43,0.0,0.0,31117.0,0.27,0.0,0.0,0.0,2.5,15769.0,136749.0,0.0,0.0,0.27,31117.0,0.0,39652.0,46067.0,42.82,0.6,0.0,0.0,32.22,32.22,3706145.0,76897721.34,0.0,91.01,32.0,18.02,0.1641,27.19,0.4523,24.775
2011-09-09,2529454.0,48256731.87,4.11,8.86,2.81,62.74,1.0,29778235.98,1737928.0,1560874.0,33156058.78,0.0,0.0,4524.0,2.91,0.0,8702.0,0.0,1.06,113893.0,70025.0,0.0,0.0,2.91,4524.0,0.23,42000.0,8482.0,43.4,0.06,0.0,0.0,31.93,31.93,3705852.0,70699963.84,0.0,91.34,32.21,17.56,0.1564,24.49,0.4647,22.78
2011-09-12,2551725.0,44995234.05,4.15,8.72,2.84,58.24,1.0,27640525.24,1808996.0,1567522.0,31898499.42,0.0,0.0,33150.0,0.68,0.0,0.0,0.0,0.4,56000.0,9770.0,0.0,0.0,0.68,33150.0,0.0,47688.0,49352.0,41.1,1.92,0.0,0.0,33.79,33.79,3544282.0,62497251.13,0.0,80.19,33.88,16.36,0.1552,24.5,0.4767,21.055
2011-09-13,2564191.0,43443384.82,4.17,8.43,2.85,55.08,1.0,26624321.52,1824180.0,1571467.0,30905870.01,0.0,0.0,12953.0,0.0,0.0,613.0,0.0,0.31,22294.0,9971.0,0.0,0.0,0.0,12953.0,0.01,12202.0,18962.0,38.22,0.78,0.0,0.0,34.07,34.07,3529759.0,59802362.05,0.0,74.33,33.96,17.12,0.1552,23.75,0.4789,20.23
2011-09-14,2634074.0,47230445.26,4.28,8.17,2.93,54.2,1.0,28930345.3,1819865.0,1613465.0,32631214.71,0.0,0.0,31630.0,0.17,0.0,0.0,0.0,1.37,81489.0,38852.0,0.0,0.0,0.17,31630.0,0.0,2907.0,39491.0,37.08,0.96,0.0,0.0,34.28,34.28,3488907.0,62558087.23,0.0,72.61,33.81,17.05,0.1568,23.92,0.4962,21.41
2011-09-15,2391011.0,44303930.22,3.89,7.21,2.66,51.52,1.0,28641886.62,1671933.0,1545756.0,30979867.08,0.0,0.0,2703.0,1.15,0.0,0.0,0.0,2.49,20407.0,151048.0,0.0,0.0,1.15,2703.0,0.0,413.0,88116.0,35.63,1.14,0.0,0.0,32.19,32.19,3522061.0,65261575.46,0.0,76.36,31.81,18.69,0.1502,18.83,0.4603,22.125
2011-09-16,2398949.0,45103969.16,3.9,7.04,2.67,53.54,1.0,28842824.73,1674367.0,1534066.0,31480701.56,0.0,0.0,11159.0,0.0,0.0,4700.0,0.0,0.0,0.0,14589.0,0.0,0.0,0.0,11159.0,0.1,13164.0,16390.0,37.15,0.09,0.16,0.0,32.25,32.25,3517663.0,66137530.83,7300.0,78.9,32.01,18.22,0.1497,18.98,0.462,22.45
2011-09-19,2383671.0,44078091.57,3.88,6.91,2.65,53.86,1.0,28006728.37,1575775.0,1514558.0,29138733.81,0.0,7300.0,15695.0,0.85,0.16,0.0,0.0,2.49,34571.0,123207.0,0.0,7300.0,0.85,15695.0,0.0,1620.0,54079.0,35.47,1.04,0.0,0.0,30.47,30.47,3595545.0,66487682.98,0.0,81.31,30.37,17.39,0.1471,18.92,0.4609,22.08
2011-09-20,2351984.0,43630028.28,3.83,6.76,2.61,52.34,1.0,26998396.93,1602982.0,1455415.0,29735810.28,0.0,0.0,27536.0,0.0,0.0,562.0,0.0,0.01,0.0,329.0,0.0,0.0,0.0,27536.0,0.01,0.0,59705.0,35.31,1.28,0.0,0.0,30.86,30.86,3591472.0,66622912.8,0.0,79.9,30.65,17.65,0.1535,20.58,0.4528,22.15
2011-09-21,2329734.0,43558729.73,3.79,6.69,2.59,52.07,1.0,26794238.88,1610980.0,1433087.0,30120280.87,0.0,0.0,15383.0,0.0,0.0,0.0,0.0,0.23,0.0,10676.0,0.0,0.0,0.0,15383.0,0.0,3291.0,22328.0,35.87,0.38,0.0,0.0,31.33,31.33,3530502.0,66009330.87,0.0,79.32,31.14,17.93,0.1538,20.48,0.4531,22.325
2011-09-22,2379883.0,42702552.79,3.87,6.83,2.64,53.12,1.0,26719583.12,1678298.0,1489126.0,30113921.13,0.0,0.0,43162.0,1.6,0.0,0.0,0.0,0.26,85264.0,10844.0,0.0,0.0,1.6,43162.0,0.0,35000.0,29225.0,37.66,0.56,0.0,0.0,32.54,32.54,3479523.0,62433537.53,0.0,78.09,32.54,17.0,0.1519,19.85,0.4614,21.425
2011-09-23,2349186.0,42014033.82,3.82,6.58,2.61,50.65,1.0,26198692.61,1707877.0,1464882.0,30544538.42,0.0,0.0,48182.0,0.37,0.0,2500.0,0.0,0.44,20000.0,18603.0,0.0,0.0,0.37,48182.0,0.06,0.0,46744.0,36.56,1.34,0.0,0.0,32.94,32.94,3477154.0,62187185.58,0.0,74.78,32.83,17.65,0.156,20.37,0.4531,21.355
2011-09-26,2448233.0,44195512.63,3.98,6.83,2.72,52.67,1.0,27706017.62,1743392.0,1534789.0,31471719.87,0.0,0.0,44140.0,1.89,0.0,0.0,0.0,0.19,89466.0,8625.0,0.0,0.0,1.89,44140.0,0.0,0.0,19559.0,37.2,0.42,0.0,0.0,33.42,33.42,3473695.0,62707157.05,0.0,74.6,33.27,17.83,0.1555,19.43,0.4693,21.555
2011-09-27,2629711.0,51766127.71,4.28,7.3,2.92,56.84,1.0,32172876.99,1933931.0,1634377.0,38069627.86,0.0,0.0,187282.0,2.04,0.0,3649.0,0.0,0.07,95939.0,3380.0,0.0,0.0,2.04,187282.0,0.08,6637.0,0.0,41.69,0.0,0.0,0.0,37.01,37.01,3291191.0,64787428.6,0.0,72.66,36.46,18.82,0.1574,20.66,0.5033,23.505
2011-09-28,2734835.0,53732436.98,4.45,7.56,3.04,63.67,1.0,34948113.7,1993606.0,1778764.0,39169203.54,0.0,0.0,74441.0,5.04,0.0,0.0,0.0,0.41,144387.0,42519.0,0.0,0.0,5.04,74441.0,0.0,27753.0,0.0,47.03,0.0,0.0,0.0,38.01,38.01,3250828.0,63870365.36,0.0,76.75,37.99,20.52,0.163,21.61,0.5215,23.46
2011-09-29,2727390.0,53677527.98,4.44,7.49,3.03,63.58,1.0,35574806.81,2081103.0,1807579.0,40958009.13,0.0,0.0,70897.0,1.04,0.0,4157.0,0.0,0.96,46000.0,40108.0,0.0,0.0,1.04,70897.0,0.1,56708.0,21342.0,48.83,0.3,0.0,0.0,40.12,40.12,3105644.0,61121912.42,0.0,73.2,40.02,19.8,0.1618,22.41,0.5258,23.5
2011-09-30,2630618.0,51299299.01,4.28,7.21,2.92,62.1,1.0,35638806.24,2120219.0,1827551.0,41346082.35,0.0,0.0,103350.0,0.95,0.0,0.0,0.0,3.05,28355.0,130462.0,0.0,0.0,0.95,103350.0,0.0,66228.0,8383.0,50.33,0.17,0.0,0.0,40.88,40.88,3066722.0,59803699.69,0.0,72.4,41.01,21.14,0.1648,22.22,0.5072,23.285
2011-10-03,2638446.0,50247686.56,4.29,7.25,2.93,62.06,1.0,35232738.26,2128245.0,1850029.0,40531201.96,0.35,0.0,5901.0,0.45,0.0,3151.0,15000.0,0.05,23802.0,1616.0,0.35,0.0,0.45,5901.0,0.08,3741.0,19475.0,50.02,0.5,0.0,0.0,41.1,41.1,3050509.0,58095189.4,0.0,71.29,41.23,21.73,0.1659,22.34,0.5095,22.74
2011-10-04,2604384.0,47745031.16,4.24,7.12,2.89,59.63,1.0,33427245.24,2034042.0,1823381.0,37289201.08,0.0,0.0,413.0,0.14,0.0,0.0,0.0,3.11,6253.0,94616.0,0.0,0.0,0.14,413.0,0.0,0.0,32901.0,45.92,1.21,0.0,0.0,39.1,39.1,3168131.0,58079957.99,0.0,72.11,38.9,20.55,0.1652,22.97,0.5006,21.89
2011-10-05,2630771.0,48636370.6,4.28,7.04,2.92,58.82,1.0,33288753.23,2084239.0,1800609.0,38532361.96,0.0,10139.0,60723.0,0.02,0.22,0.0,0.0,0.66,1025.0,29560.0,0.0,10139.0,0.02,60723.0,0.0,8895.0,23797.0,45.5,0.92,0.0,0.0,39.64,39.64,3173741.0,58674526.76,0.0,69.91,39.42,19.37,0.1668,23.18,0.5003,22.075
2011-10-06,3006451.0,59345953.7,4.89,7.86,3.34,67.12,1.0,43057637.06,2074239.0,2181289.0,40944519.52,0.0,0.0,329.0,9.61,0.0,0.0,0.0,0.18,425651.0,10329.0,0.0,0.0,9.61,329.0,0.0,0.0,44971.0,45.54,1.36,0.0,0.0,39.15,39.15,3224006.0,63640388.89,0.0,72.6,38.55,18.05,0.1783,27.37,0.5674,23.57
2011-10-07,3116566.0,62185143.19,5.07,8.01,3.46,73.44,1.0,44667042.48,2182511.0,2238602.0,43547853.33,0.0,0.0,78350.0,2.4,0.0,657.0,0.0,0.06,56656.0,3000.0,0.0,0.0,2.4,78350.0,0.02,32922.0,0.0,51.56,0.0,0.0,0.0,41.13,41.13,3123628.0,62326051.96,0.0,74.14,41.02,17.89,0.1766,27.03,0.5874,23.825
2011-10-10,3175773.0,65161779.72,5.17,8.12,3.53,75.9,1.0,47023945.28,2179790.0,2291794.0,44725802.45,0.0,994.0,6063.0,2.49,0.02,0.0,0.0,0.81,81472.0,35778.0,0.0,994.0,2.49,6063.0,0.0,26000.0,28280.0,51.64,0.5,0.0,0.0,41.25,41.25,3104871.0,63706984.14,0.0,74.79,40.84,16.84,0.173,26.39,0.6009,24.5
