DATE,PARP FP Equity_DX_SI_QTY,PARP FP Equity_DX_SHORT_INTEREST_VALUE,PARP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PARP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PARP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PARP FP Equity_DX_SI_MV,PARP FP Equity_DX_DSS,PARP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PARP FP Equity_DX_SUPPLY_SI_QTY,PARP FP Equity_DX_BROKER_SI_QTY,PARP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PARP FP Equity_DX_BROKER_SI_MV_NEW_x,PARP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PARP FP Equity_DX_SUPPLY_SI_QTY_INC_x,PARP FP Equity_DX_BROKER_SI_MV_INC_x,PARP FP Equity_DX_SUPPLY_SI_MV_NEW,PARP FP Equity_DX_BROKER_SI_QTY_ADD,PARP FP Equity_DX_BROKER_SI_QTY_NEW,PARP FP Equity_DX_SUPPLY_SI_MV_DEC,PARP FP Equity_DX_BROKER_SI_QTY_INC,PARP FP Equity_DX_SUPPLY_SI_QTY_DEC,PARP FP Equity_DX_BROKER_SI_MV_NEW_y,PARP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PARP FP Equity_DX_BROKER_SI_MV_INC_y,PARP FP Equity_DX_SUPPLY_SI_QTY_INC_y,PARP FP Equity_DX_BROKER_SI_MV_ADD,PARP FP Equity_DX_SUPPLY_SI_QTY_ADD,PARP FP Equity_DX_BROKER_SI_QTY_DEC,PARP FP Equity_DX_SUPPLY_SI_MV,PARP FP Equity_DX_BROKER_SI_MV_DEC,PARP FP Equity_DX_SUPPLY_SI_MV_RMV,PARP FP Equity_DX_BROKER_SI_MV_RMV,PARP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PARP FP Equity_DX_UTILIZATION_QUANTITY,PARP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PARP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PARP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PARP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PARP FP Equity_DX_ACTIVE_UTILIZATION_MV,PARP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PARP FP Equity_DX_BROKER_SI_CON_RATIO,PARP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PARP FP Equity_DX_DEMAND_SUPPLY_RATIO,PARP FP Equity_PX_LAST
2009-05-08,21233.0,58178.42,0.19,1.25,0.05,0.08,0.0,35526.84,16267.0,12966.0,44571.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.91,0.91,1764347.0,4834311.0,0.0,4.87,0.9,31.41,0.2939,41.39,0.0119,2.74
2009-05-11,20479.0,56726.83,0.18,1.19,0.05,0.08,0.0,42887.91,12996.0,15483.0,35998.92,0.01,0.0,0.0,0.0,0.0,0.0,2517.0,0.01,0.0,3271.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.24,0.3047,42.64,0.0116,2.77
2009-05-12,20479.0,55088.51,0.18,1.21,0.05,0.08,0.0,41649.27,12996.0,15483.0,34959.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.85,0.3047,42.21,0.0116,2.69
2009-05-13,20479.0,54064.56,0.18,1.26,0.05,0.08,0.0,40875.12,12996.0,15483.0,34309.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.73,0.0,0.0,0.0,0.0,100.0,32.95,0.3073,42.5,0.0116,2.64
2009-05-14,20479.0,54064.56,0.18,1.31,0.05,0.08,0.0,40875.12,12996.0,15483.0,34309.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.1,0.3093,43.39,0.0116,2.64
2009-05-15,20479.0,53450.19,0.18,1.35,0.05,0.08,0.0,40410.63,12996.0,15483.0,33919.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.27,0.3085,43.16,0.0116,2.61
2009-05-18,20479.0,55088.51,0.18,1.36,0.05,0.08,0.0,41649.27,12996.0,15483.0,34959.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.05,0.3107,43.63,0.0116,2.69
2009-05-19,20479.0,56726.83,0.18,0.98,0.05,0.08,0.0,42887.91,12996.0,15483.0,35998.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.73,0.0,0.0,0.0,0.0,100.0,32.26,0.3074,43.02,0.0116,2.77
2009-05-20,20479.0,55293.3,0.18,0.93,0.05,0.08,0.0,41804.1,12996.0,15483.0,35089.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.68,0.3048,42.36,0.0117,2.7
2009-05-21,20479.0,54678.93,0.18,0.95,0.05,0.08,0.0,41339.61,12996.0,15483.0,34699.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.41,0.3074,42.93,0.0117,2.67
2009-05-22,23479.0,63393.3,0.21,1.12,0.05,0.08,0.0,41804.1,15996.0,15483.0,43189.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.04,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,27.91,0.2603,39.64,0.0133,2.7
2009-05-25,20479.0,62870.53,0.18,0.99,0.05,0.08,0.0,47532.81,12996.0,15483.0,39897.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,31.89,0.3066,43.16,0.0116,3.07
2009-05-26,23479.0,75602.38,0.21,0.61,0.05,0.09,0.0,49855.26,15996.0,15483.0,51507.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.05,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,27.01,0.2441,37.54,0.0133,3.22
2009-05-27,23479.0,76306.75,0.21,0.55,0.05,0.09,0.0,50319.75,15996.0,15483.0,51987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,27.13,0.2366,36.14,0.0168,3.25
2009-05-28,23479.0,75132.8,0.21,0.54,0.05,0.09,0.0,49545.6,15996.0,15483.0,51187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,26.88,0.237,36.38,0.0169,3.2
2009-05-29,23479.0,73489.27,0.21,0.54,0.05,0.09,0.0,48461.79,15996.0,15483.0,50067.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,27.08,0.236,36.08,0.0169,3.13
2009-06-01,20479.0,65328.01,0.18,0.48,0.05,0.09,0.0,49390.77,12996.0,15483.0,41457.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,34.5,0.2928,39.13,0.0151,3.19
2009-06-02,20479.0,63280.11,0.18,0.48,0.05,0.09,0.0,47842.47,12996.0,15483.0,40157.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,34.42,0.292,39.04,0.0151,3.09
2009-06-03,20479.0,63484.9,0.18,0.47,0.05,0.09,0.0,47997.3,12996.0,15483.0,40287.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,34.35,0.2935,39.35,0.0151,3.1
2009-06-04,20479.0,64099.27,0.18,0.47,0.05,0.09,0.0,48461.79,12996.0,15483.0,40677.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,34.36,0.2944,39.48,0.0151,3.13
2009-06-05,20479.0,64099.27,0.18,0.47,0.05,0.09,0.0,48461.79,12996.0,15483.0,40677.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,34.74,0.293,38.92,0.0151,3.13
2009-06-08,20479.0,63280.11,0.18,0.47,0.05,0.09,0.0,47842.47,12996.0,15483.0,40157.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,34.7,0.2934,39.04,0.0151,3.09
2009-06-09,20479.0,60822.63,0.18,0.47,0.05,0.09,0.0,45984.51,12996.0,15483.0,38598.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,35.01,0.2962,39.23,0.0151,2.97
2009-06-10,20479.0,62460.95,0.18,0.47,0.05,0.08,0.0,47223.15,12996.0,15483.0,39637.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.74,0.2966,40.35,0.0151,3.05
2009-06-11,20479.0,63075.32,0.18,0.48,0.05,0.08,0.0,47687.64,12996.0,15483.0,40027.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.92,0.2958,40.06,0.0151,3.08
2009-06-12,20479.0,62870.53,0.18,0.47,0.05,0.09,0.0,47532.81,12996.0,15483.0,39897.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,34.47,0.2955,39.58,0.0148,3.07
2009-06-15,20479.0,61846.58,0.18,0.47,0.05,0.08,0.0,46758.66,12996.0,15483.0,39247.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,34.24,0.296,39.86,0.0148,3.02
2009-06-16,23479.0,72315.32,0.21,0.57,0.05,0.09,0.0,47687.64,15996.0,15483.0,49267.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.05,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,31.05,0.2486,35.36,0.017,3.08
2009-06-17,23479.0,70906.58,0.21,0.57,0.05,0.09,0.0,46758.66,15996.0,15483.0,48307.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,30.77,0.247,35.31,0.017,3.02
2009-06-18,23479.0,70437.0,0.21,0.57,0.05,0.09,0.0,46449.0,15996.0,15483.0,47988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,30.86,0.2482,35.46,0.017,3.0
2009-06-19,23479.0,69732.63,0.21,0.58,0.05,0.09,0.0,45984.51,15996.0,15483.0,47508.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,30.13,0.2477,35.97,0.017,2.97
2009-06-22,23479.0,67854.31,0.21,0.59,0.05,0.09,0.0,44745.87,15996.0,15483.0,46228.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.15,0.0,0.0,0.0,0.0,100.0,30.14,0.2486,36.12,0.0168,2.89
2009-06-23,23479.0,68793.47,0.21,0.6,0.05,0.09,0.0,45365.19,15996.0,15483.0,46868.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.16,0.0,0.0,0.0,0.0,100.0,30.32,0.2524,36.64,0.017,2.93
2009-06-24,20479.0,60208.26,0.18,0.53,0.05,0.08,0.0,45520.02,12996.0,15483.0,38208.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.71,0.2984,40.63,0.0148,2.94
2009-06-25,20479.0,60413.05,0.18,0.53,0.05,0.08,0.0,45674.85,12996.0,15483.0,38338.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.65,0.299,40.77,0.0151,2.95
2009-06-26,20479.0,61437.0,0.18,0.54,0.05,0.08,0.0,46449.0,12996.0,15483.0,38988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.5,0.2984,40.79,0.0151,3.0
2009-06-29,20479.0,61437.0,0.18,0.54,0.05,0.08,0.0,46449.0,12996.0,15483.0,38988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.87,0.2974,40.35,0.0151,3.0
2009-06-30,20479.0,60003.47,0.18,0.63,0.05,0.08,0.0,45365.19,12332.0,15483.0,36132.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,33.87,0.2967,40.24,0.0151,2.93
2009-07-01,20479.0,60003.47,0.18,0.68,0.05,0.08,0.0,45365.19,12332.0,15483.0,36132.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,33.45,0.2992,40.97,0.0152,2.93
2009-07-02,18479.0,52295.57,0.16,0.63,0.04,0.08,0.0,38156.89,10332.0,13483.0,29239.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.03,0.01,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,27.55,0.2964,44.37,0.0137,2.83
2009-07-03,18479.0,51925.99,0.16,0.62,0.04,0.08,0.0,37887.23,10332.0,13483.0,29032.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.77,0.0,0.0,0.0,0.0,100.0,27.62,0.2981,44.53,0.0137,2.81
2009-07-06,18479.0,54143.47,0.16,0.62,0.04,0.07,0.0,39505.19,10996.0,13483.0,32218.28,0.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.81,0.0,0.0,0.0,0.0,100.0,26.97,0.3032,45.61,0.0137,2.93
2009-07-07,18479.0,53404.31,0.16,1.53,0.04,0.08,0.0,38965.87,10996.0,13483.0,31778.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.81,0.0,0.0,0.0,0.0,100.0,27.42,0.2972,44.56,0.0137,2.89
2009-07-08,18479.0,52665.15,0.16,2.49,0.04,0.08,0.0,38426.55,10996.0,13483.0,31338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.35,0.299,44.84,0.0137,2.85
2009-07-09,18479.0,51925.99,0.16,3.03,0.04,0.08,0.0,37887.23,10996.0,13483.0,30898.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,26.9,0.2994,45.11,0.0137,2.81
2009-07-10,18479.0,52665.15,0.16,3.16,0.04,0.07,0.0,38426.55,10996.0,13483.0,31338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,26.99,0.3026,45.51,0.0137,2.85
2009-07-13,18479.0,51741.2,0.16,2.91,0.04,0.08,0.0,37752.4,10996.0,13483.0,30788.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.1,0.3014,45.29,0.0137,2.8
2009-07-14,17879.0,50955.15,0.16,2.91,0.04,0.07,0.0,36716.55,10996.0,12883.0,31338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.03,0.0,0.0,0.0,100.0,0.81,0.0,0.0,0.0,0.0,100.0,27.7,0.3189,46.83,0.0132,2.85
2009-07-15,17879.0,53637.0,0.16,3.5,0.04,0.07,0.0,38649.0,10996.0,12883.0,32988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.66,0.3176,46.68,0.0133,3.0
2009-07-16,17879.0,51849.1,0.16,3.85,0.04,0.08,0.0,37360.7,10996.0,12883.0,31888.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.37,0.31,45.28,0.0133,2.9
2009-07-17,17879.0,53279.42,0.16,3.92,0.04,0.07,0.0,38391.34,10996.0,12883.0,32768.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.96,0.314,46.04,0.0133,2.98
2009-07-20,17879.0,52027.89,0.16,4.05,0.04,0.08,0.0,37489.53,10996.0,12883.0,31998.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.53,0.3102,45.21,0.0133,2.91
2009-07-21,17879.0,52027.89,0.16,4.09,0.04,0.07,0.0,37489.53,10996.0,12883.0,31998.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.02,0.3137,45.97,0.0133,2.91
2009-07-22,17879.0,52743.05,0.16,4.3,0.04,0.07,0.0,38004.85,10996.0,12883.0,32438.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.02,0.3137,45.96,0.0133,2.95
2009-07-23,17879.0,52564.26,0.16,4.28,0.04,0.08,0.0,37876.02,10996.0,12883.0,32328.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.45,0.3115,45.44,0.0133,2.94
2009-07-24,17879.0,50955.15,0.16,3.78,0.04,0.07,0.0,36716.55,10996.0,12883.0,31338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.21,0.3127,45.74,0.0133,2.85
2009-07-27,17879.0,50955.15,0.16,3.72,0.04,0.07,0.0,36716.55,10996.0,12883.0,31338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.45,0.3161,46.08,0.0133,2.85
2009-07-28,17879.0,52921.84,0.16,3.76,0.04,0.07,0.0,38133.68,10996.0,12883.0,32548.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.97,0.316,46.3,0.0133,2.96
2009-07-29,17879.0,52206.68,0.16,3.04,0.04,0.08,0.0,37618.36,10996.0,12883.0,32108.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.56,0.3107,45.26,0.0133,2.92
2009-07-30,17879.0,52564.26,0.16,3.06,0.04,0.07,0.0,37876.02,10996.0,12883.0,32328.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.2,0.3134,45.83,0.0133,2.94
2009-07-31,17879.0,51849.1,0.16,2.94,0.04,0.07,0.0,37360.7,10996.0,12883.0,31888.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.95,0.3135,45.99,0.0133,2.9
2009-08-03,17879.0,51849.1,0.16,3.07,0.04,0.07,0.0,37360.7,10996.0,12883.0,31888.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,27.82,0.3154,46.3,0.0133,2.9
2009-08-04,17879.0,51670.31,0.16,2.92,0.04,0.07,0.0,37231.87,10996.0,12883.0,31778.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.01,0.3141,46.04,0.0133,2.89
2009-08-05,17879.0,51491.52,0.16,2.93,0.04,0.07,0.0,37103.04,10996.0,12883.0,31668.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.81,0.0,0.0,0.0,0.0,100.0,28.03,0.3147,46.09,0.0133,2.88
2009-08-06,17879.0,52921.84,0.16,2.87,0.04,0.07,0.0,38133.68,10996.0,12883.0,32548.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,28.11,0.3146,46.04,0.0133,2.96
2009-08-07,17059.0,50324.05,0.15,2.42,0.04,0.07,0.0,35585.85,10996.0,12063.0,32438.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,0.03,0.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,0.0,100.0,29.64,0.331,46.93,0.0127,2.95
