DATE,NXI FP Equity_DX_SI_QTY,NXI FP Equity_DX_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NXI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NXI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NXI FP Equity_DX_SI_MV,NXI FP Equity_DX_DSS,NXI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY,NXI FP Equity_DX_BROKER_SI_QTY,NXI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NXI FP Equity_DX_BROKER_SI_MV_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_x,NXI FP Equity_DX_BROKER_SI_MV_INC_x,NXI FP Equity_DX_SUPPLY_SI_MV_NEW,NXI FP Equity_DX_BROKER_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_NEW,NXI FP Equity_DX_SUPPLY_SI_MV_DEC,NXI FP Equity_DX_BROKER_SI_QTY_INC,NXI FP Equity_DX_SUPPLY_SI_QTY_DEC,NXI FP Equity_DX_BROKER_SI_MV_NEW_y,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NXI FP Equity_DX_BROKER_SI_MV_INC_y,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_y,NXI FP Equity_DX_BROKER_SI_MV_ADD,NXI FP Equity_DX_SUPPLY_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_DEC,NXI FP Equity_DX_SUPPLY_SI_MV,NXI FP Equity_DX_BROKER_SI_MV_DEC,NXI FP Equity_DX_SUPPLY_SI_MV_RMV,NXI FP Equity_DX_BROKER_SI_MV_RMV,NXI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NXI FP Equity_DX_UTILIZATION_QUANTITY,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NXI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NXI FP Equity_DX_ACTIVE_UTILIZATION_MV,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NXI FP Equity_DX_BROKER_SI_CON_RATIO,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NXI FP Equity_DX_DEMAND_SUPPLY_RATIO,NXI FP Equity_PX_LAST
2007-07-20,1713633.0,45854899.23,5.3,12.1,5.3,104.25,2.0,26939662.65,1054565.0,1006756.0,28218977.93,0.0,0.0,12666.0,0.19,0.0,0.0,0.0,0.78,3853.0,13360.0,0.0,0.0,0.19,12666.0,0.0,0.0,6071.0,63.16,0.0,0.0,0.0,16.94,16.94,5172367.0,138406746.11,0.0,308.82,16.98,15.15,0.1512,28.91,0.2752,59.42
2007-07-23,1695487.0,45453321.6,5.24,12.25,5.24,102.67,2.0,26580839.81,1046077.0,991511.0,28043667.87,0.0,0.0,6189.0,1.07,0.0,0.0,0.0,1.93,17792.0,32631.0,0.0,0.0,1.07,6189.0,0.0,17954.0,33037.0,62.35,2.16,0.0,0.0,16.88,16.88,5150327.0,138072111.13,0.0,306.45,16.91,14.57,0.1507,28.68,0.2736,59.53
2007-07-24,1624985.0,42626587.38,5.02,11.63,5.02,98.41,2.0,25786280.51,984077.0,983009.0,25814296.27,0.0,0.0,2513.0,0.03,0.0,0.0,0.0,3.83,790.0,64513.0,0.0,0.0,0.03,2513.0,0.0,0.0,9292.0,58.47,0.61,0.0,0.0,15.91,15.91,5200706.0,136424858.54,0.0,307.13,15.99,15.04,0.1583,29.62,0.2627,58.25
2007-07-25,1462520.0,38298945.09,2.79,10.17,2.79,87.75,1.0,24291385.86,877007.0,927614.0,22966142.64,0.0,0.0,13296.0,0.33,0.0,0.0,0.0,7.19,6913.0,120366.0,0.0,0.0,0.33,13296.0,0.0,0.0,62308.0,51.52,4.04,0.0,0.0,14.34,14.34,5240298.0,137227446.69,0.0,306.42,14.39,14.21,0.1779,32.71,0.2391,58.15
2007-07-26,1461464.0,37185347.87,2.79,9.76,2.79,86.99,1.0,23579093.66,886700.0,926709.0,22561108.56,0.0,0.0,4166.0,0.14,0.0,0.0,0.0,0.02,6157.0,152.0,0.0,0.0,0.14,4166.0,0.0,5679.0,7062.0,51.39,0.45,0.0,0.0,14.56,14.56,5202809.0,132379766.17,0.0,300.88,14.59,14.16,0.1782,32.78,0.24,56.5
2007-07-27,1444890.0,35462272.82,2.76,9.31,2.76,84.3,1.0,22116791.37,899831.0,901136.0,22084762.45,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3232.0,0.0,0.0,0.0,0.05,0.0,0.0,13131.0,28806.0,51.08,2.13,0.0,0.0,15.06,15.06,5074036.0,124533250.93,0.0,285.24,15.19,14.33,0.1773,32.89,0.2419,54.5
2007-07-30,1453162.0,35841984.9,2.78,9.08,2.78,82.32,1.0,22430388.22,899863.0,909408.0,22194962.47,0.0,0.0,3232.0,0.18,0.0,0.0,0.0,0.17,9920.0,3200.0,0.0,0.0,0.18,3232.0,0.0,0.0,1648.0,49.36,0.51,0.0,0.0,15.12,15.12,5050921.0,124580077.24,0.0,277.89,15.08,14.02,0.1744,32.35,0.2442,54.77
2007-07-31,1472768.0,36862786.49,2.81,9.07,2.81,83.75,1.0,22873495.58,929685.0,913858.0,23269638.97,0.0,0.0,11466.0,0.14,0.0,0.0,0.0,0.0,4478.0,0.0,0.0,0.0,0.14,11466.0,0.0,18356.0,28.0,51.45,0.0,0.0,0.0,15.67,15.67,5003400.0,125233075.34,0.0,277.83,15.62,13.9,0.171,31.99,0.2482,55.58
2007-08-01,1447898.0,35470895.02,2.9,8.76,2.77,82.89,1.0,21874418.42,919919.0,892899.0,22536359.79,0.56,0.0,990.0,0.21,0.0,0.0,10000.0,0.62,1792.0,10855.0,0.56,0.0,0.21,990.0,0.0,99.0,32751.0,51.47,1.95,0.0,0.0,15.7,15.7,4938046.0,120973239.31,0.0,274.76,15.78,14.21,0.173,32.7,0.2472,54.4
2007-08-02,1465258.0,35401291.53,2.93,8.67,2.8,82.69,1.0,21547569.14,938325.0,891853.0,22670353.53,0.0,0.0,21057.0,0.0,0.0,0.0,0.0,0.52,0.0,8356.0,0.0,0.0,0.0,21057.0,0.0,5705.0,1046.0,51.14,0.3,0.0,0.0,16.04,16.04,4911456.0,118662983.38,0.0,267.05,16.07,13.81,0.1661,31.84,0.2505,53.65
2007-08-03,1458806.0,34634444.1,2.92,8.59,2.79,81.22,1.0,20900832.39,943381.0,880345.0,22397410.29,0.0,0.0,5056.0,0.0,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,5056.0,0.0,0.0,13087.0,50.69,0.77,0.0,0.0,16.21,16.21,4877611.0,115802475.14,0.0,261.2,16.25,13.84,0.1665,32.13,0.2506,52.72
2007-08-06,1443732.0,33691416.48,2.89,8.6,2.76,79.47,1.0,20224319.77,940122.0,866645.0,21939003.8,0.0,0.0,4922.0,0.0,0.0,0.0,0.0,0.49,0.0,8181.0,0.0,0.0,0.0,4922.0,0.0,0.0,13700.0,49.77,0.99,0.0,0.0,15.98,15.98,4944400.0,115384184.62,0.0,259.86,16.08,13.93,0.1661,32.24,0.2453,51.82
2007-08-07,1430147.0,33747938.22,2.86,8.5,2.73,78.1,1.0,20153707.36,935187.0,854060.0,22068104.26,0.0,0.0,2429.0,0.0,0.0,0.0,0.0,0.4,0.0,7364.0,0.0,0.0,0.0,2429.0,0.0,0.0,12585.0,49.22,0.8,0.0,0.0,16.29,16.29,4804385.0,113371624.15,0.0,251.7,16.36,14.03,0.1676,32.34,0.2492,52.4
2007-08-08,1185697.0,28673670.2,2.37,7.13,2.27,64.39,1.0,14717994.92,929773.0,608610.0,22484668.82,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.33,0.0,6414.0,0.0,0.0,0.0,1000.0,0.0,0.0,245451.0,49.36,13.37,0.0,0.0,16.33,16.33,4764379.0,115216815.21,0.0,253.11,16.32,17.15,0.1319,21.42,0.2082,53.7
2007-08-09,1173162.0,28032414.87,2.4,7.05,2.24,64.7,1.0,14243064.21,905980.0,596075.0,21648167.28,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.24,310.0,23793.0,0.0,0.0,0.05,0.0,0.0,0.0,12845.0,49.26,0.64,0.0,0.0,15.9,15.9,4790310.0,114463268.72,0.0,257.69,16.05,17.72,0.1347,22.09,0.206,53.06
2007-08-10,1115227.0,25779222.71,2.28,6.48,2.13,60.74,1.0,12439468.3,898710.0,538140.0,20774286.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,31.0,7270.0,0.0,0.0,0.0,0.0,0.0,0.0,57966.0,48.13,3.5,0.0,0.0,15.78,15.78,4796565.0,110875828.33,0.0,253.33,15.97,18.5,0.1375,23.1,0.1958,51.33
2007-08-13,1106585.0,26087757.21,2.27,6.53,2.11,58.95,1.0,12696064.63,889669.0,538539.0,20973959.4,0.0,0.0,0.0,0.26,0.0,0.0,0.0,1.5,8078.0,27829.0,0.0,0.0,0.26,0.0,0.0,18788.0,7679.0,46.52,0.5,0.0,0.0,15.67,15.67,4789560.0,112913945.53,0.0,250.49,15.66,18.52,0.1401,23.1,0.1948,52.35
2007-08-14,1307966.0,30746963.82,2.68,7.78,2.5,70.43,1.0,17835301.09,886989.0,758708.0,20850862.1,0.0,0.0,14928.0,11.84,0.0,0.0,0.0,1.17,220168.0,22605.0,0.0,0.0,11.84,14928.0,0.0,4997.0,0.0,47.09,0.0,0.0,0.0,15.61,15.61,4793938.0,112693325.55,0.0,253.62,15.66,15.77,0.1935,36.34,0.2302,52.2
2007-08-15,1330383.0,30165563.37,2.72,8.09,2.54,71.59,1.0,17711497.88,875564.0,781125.0,19852840.37,0.0,0.0,7743.0,0.83,0.0,15000.0,0.0,1.01,16896.0,19168.0,0.0,0.0,0.83,7743.0,0.76,0.0,9478.0,46.18,0.41,0.0,0.0,15.51,15.51,4770160.0,108160254.43,0.0,250.01,15.59,15.52,0.1886,35.7,0.2356,50.35
2007-08-16,1354794.0,28400646.67,2.77,8.07,2.59,70.19,1.0,16126683.08,904849.0,769290.0,18968416.41,0.0,0.0,32491.0,0.0,0.0,0.0,0.0,0.68,10367.0,11960.0,0.0,0.0,0.0,32491.0,0.0,8754.0,22202.0,45.46,1.45,0.0,0.0,16.22,16.22,4674736.0,97996836.0,0.0,234.61,16.23,15.17,0.1821,35.01,0.2428,46.55
2007-08-17,1254987.0,27127872.99,2.57,7.09,2.4,61.65,1.0,14476771.86,868292.0,669723.0,18769051.07,0.0,0.0,12500.0,0.04,0.0,0.0,0.0,2.45,3000.0,49057.0,0.0,0.0,0.04,12500.0,0.0,0.0,102568.0,41.33,6.09,0.0,0.0,15.78,15.78,4634380.0,100177031.35,0.0,221.96,15.7,15.85,0.194,36.74,0.2281,48.0
2007-08-20,1233410.0,26955850.28,2.53,6.72,2.36,61.95,1.0,14435949.36,834550.0,660541.0,18238870.16,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.55,1901.0,33742.0,0.0,0.0,0.37,0.0,0.0,0.0,11082.0,40.88,0.57,0.0,0.0,15.11,15.11,4688780.0,102472050.39,0.0,228.89,15.15,16.25,0.2005,37.5,0.2233,48.53
2007-08-21,1232263.0,26775402.32,2.52,6.76,2.35,62.0,1.0,14363262.89,845622.0,661029.0,18374218.22,0.0,0.0,12707.0,0.31,0.0,0.0,0.0,0.08,5475.0,1635.0,0.0,0.0,0.31,12707.0,0.0,0.0,4987.0,41.47,0.21,0.0,0.0,15.3,15.3,4680790.0,101707213.02,0.0,228.27,15.37,16.2,0.2015,37.65,0.223,48.25
2007-08-22,1220698.0,26447149.42,2.5,6.62,2.33,60.6,1.0,14071002.82,845622.0,649463.0,18320904.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13224.0,41.37,0.81,0.0,0.0,15.51,15.51,4607745.0,99829540.57,0.0,224.28,15.57,16.57,0.2083,38.4,0.2238,48.11
2007-08-23,1222605.0,26565547.09,2.5,6.51,2.34,60.68,1.0,14043091.34,850699.0,646294.0,18484534.54,0.0,0.0,26468.0,0.06,0.0,0.0,0.0,1.04,1233.0,21391.0,0.0,0.0,0.06,26468.0,0.0,0.0,4403.0,41.61,0.22,0.0,0.0,15.72,15.72,4559904.0,99080524.33,0.0,221.48,15.81,16.59,0.2098,38.58,0.226,48.25
2007-08-24,1244770.0,27019134.31,2.55,6.44,2.38,61.62,1.0,14021310.78,857497.0,645961.0,18612937.82,0.0,0.0,7809.0,0.0,0.0,0.0,0.0,0.97,0.0,19905.0,0.0,0.0,0.0,7809.0,0.0,18894.0,332.0,41.8,0.05,0.0,0.0,15.96,15.96,4515551.0,98015118.41,0.0,218.49,16.06,16.32,0.2033,37.88,0.2317,48.2
2007-08-27,1235963.0,27033909.29,2.53,6.51,2.36,61.32,1.0,13936331.81,860383.0,637155.0,18818941.98,0.0,0.0,10486.0,0.21,0.0,0.0,0.0,0.32,4078.0,7600.0,0.0,0.0,0.21,10486.0,0.0,0.0,12884.0,42.09,0.67,0.0,0.0,16.06,16.06,4497042.0,98362673.9,0.0,218.01,16.18,16.5,0.205,38.14,0.2307,48.57
2007-08-28,1244955.0,25985954.35,2.55,6.69,2.38,62.13,1.0,13487030.81,860383.0,646147.0,17958780.33,0.0,0.0,1100.0,0.68,0.0,0.0,0.0,0.0,12224.0,1100.0,0.0,0.0,0.68,1100.0,0.0,0.0,3232.0,42.46,0.16,0.0,0.0,16.04,16.04,4504121.0,94014548.88,0.0,217.28,16.35,16.46,0.2033,37.98,0.2321,46.35
2007-08-29,1232793.0,26120715.35,2.52,6.67,2.36,59.48,1.0,11843908.97,857497.0,558985.0,18168853.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,2886.0,0.0,0.0,0.0,0.0,0.0,0.0,87162.0,40.74,4.69,0.0,0.0,15.96,15.96,4515526.0,95676053.72,0.0,212.49,16.09,16.32,0.2013,37.77,0.2294,47.05
2007-08-30,1335838.0,28568750.23,2.74,7.65,2.55,64.8,1.0,15762409.8,780528.0,737030.0,16692674.92,0.0,0.0,900.0,9.14,0.0,0.0,0.0,3.63,191956.0,77869.0,0.0,0.0,9.14,900.0,0.0,0.0,13911.0,37.54,0.65,0.0,0.0,14.56,14.56,4579476.0,97938452.12,0.0,217.75,14.7,21.45,0.2115,35.21,0.2492,47.49
2007-08-31,1341255.0,29433577.01,2.75,7.79,2.56,65.43,1.0,16292853.3,780528.0,742447.0,17128533.35,0.0,0.0,0.0,0.22,0.0,2200.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.22,0.0,0.1,0.0,1183.0,37.82,0.0,0.0,0.0,14.54,14.54,4588645.0,100696911.46,0.0,221.25,14.6,21.58,0.2107,35.03,0.2498,48.73
2007-09-03,1176290.0,25797560.83,2.41,6.65,2.25,58.57,1.0,12790023.13,624823.0,583186.0,13703176.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,155705.0,0.0,0.0,0.0,0.0,0.0,0.0,159261.0,31.12,7.3,0.0,0.0,11.71,11.71,4709332.0,103281740.67,0.0,229.42,11.94,24.21,0.2548,39.74,0.2205,48.7
2007-09-04,1184866.0,26828709.65,2.43,6.72,2.26,59.18,1.0,13270006.84,630528.0,586058.0,14276933.12,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,6971.0,0.0,0.0,0.0,0.38,0.0,0.0,5705.0,4100.0,31.5,0.18,0.0,0.0,11.82,11.82,4705670.0,106549647.1,0.0,234.04,11.86,23.96,0.2547,39.96,0.222,50.28
2007-09-05,1160266.0,25069928.11,2.38,6.64,2.22,58.67,1.0,12598380.76,604818.0,583068.0,13068334.14,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.23,4910.0,25710.0,0.0,0.0,0.41,0.0,0.0,0.0,7900.0,30.73,0.37,0.0,0.0,11.31,11.31,4741077.0,102440698.57,0.0,235.37,11.55,24.25,0.2688,41.54,0.217,47.98
2007-09-06,1189343.0,25210798.32,2.44,6.88,2.27,58.5,1.0,12517716.74,631906.0,590535.0,13394668.08,0.0,0.0,7978.0,0.42,0.0,6700.0,0.0,0.18,9700.0,2500.0,0.0,0.0,0.42,7978.0,0.32,21610.0,8933.0,30.87,0.81,0.0,0.0,11.95,11.95,4658089.0,98738666.91,0.0,223.59,12.13,25.03,0.2573,39.76,0.2248,47.07
2007-09-07,1128123.0,22978322.5,2.31,6.65,2.16,54.93,1.0,10781422.57,628974.0,529315.0,12811340.09,0.0,0.0,4300.0,0.25,0.0,0.0,0.0,0.8,5478.0,16232.0,0.0,0.0,0.25,4300.0,0.0,9000.0,66698.0,30.21,3.3,0.0,0.0,12.21,12.21,4522188.0,92110784.24,0.0,212.15,12.46,21.29,0.2579,41.53,0.219,45.23
2007-09-10,1104946.0,22282320.79,2.26,6.61,2.11,52.46,1.0,10585648.1,609403.0,524926.0,12289209.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,19571.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.0,28.33,0.51,0.0,0.0,11.9,11.9,4512324.0,90995443.1,0.0,205.16,12.13,22.2,0.2635,41.85,0.2157,44.78
2007-09-11,1099907.0,22487806.61,2.25,6.47,2.1,51.97,1.0,10629188.03,605634.0,519887.0,12382301.66,0.0,0.0,16652.0,0.0,0.0,0.0,0.0,0.99,0.0,20421.0,0.0,0.0,0.0,16652.0,0.0,0.0,5039.0,27.98,0.3,0.0,0.0,12.04,12.04,4422890.0,90426822.44,0.0,200.78,12.23,22.4,0.2641,41.83,0.2187,45.4
2007-09-12,1117169.0,22151484.72,2.29,6.55,2.13,52.8,1.0,10278181.52,613994.0,518361.0,12174414.71,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.45,3152.0,10428.0,0.0,0.0,0.16,0.0,0.0,18788.0,4678.0,28.49,0.22,0.0,0.0,12.33,12.33,4365991.0,86569877.02,0.0,196.93,12.64,21.88,0.2618,41.69,0.2243,44.03
2007-09-13,1113248.0,21652617.63,2.28,6.5,2.13,51.85,1.0,10005832.14,613994.0,514440.0,11942152.43,0.0,0.0,9403.0,0.0,0.0,0.0,0.0,0.59,0.0,9403.0,0.0,0.0,0.0,9403.0,0.0,0.0,3921.0,27.9,0.35,0.0,0.0,12.32,12.32,4371387.0,85023257.37,0.0,193.08,12.63,22.26,0.2599,41.29,0.2233,43.19
2007-09-14,1101845.0,20959440.91,2.26,6.46,2.11,50.53,1.0,9568836.16,613994.0,503037.0,11679474.85,0.0,0.0,3099.0,0.0,0.0,0.0,0.0,0.27,0.0,3099.0,0.0,0.0,0.0,3099.0,0.0,0.0,11403.0,27.41,0.7,0.0,0.0,12.33,12.33,4366673.0,83063429.72,0.0,189.62,12.63,22.68,0.2643,41.55,0.2212,42.24
2007-09-17,1020361.0,18136615.92,2.09,5.96,1.95,46.19,1.0,7492980.28,613994.0,421553.0,10913562.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81484.0,26.97,3.86,0.0,0.0,12.11,12.11,4458046.0,79240453.21,0.0,187.88,12.55,19.26,0.2742,44.52,0.2012,39.47
2007-09-18,1010374.0,18200253.3,2.07,5.77,1.93,44.0,1.0,7257231.53,613994.0,402880.0,11060108.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18673.0,25.63,1.22,0.0,0.0,12.15,12.15,4439040.0,79962125.32,0.0,180.86,12.41,18.75,0.2677,43.54,0.2,40.0
2007-09-19,994569.0,18721751.62,2.04,5.22,1.9,43.44,1.0,7502920.29,602486.0,398583.0,11341187.24,0.0,0.0,9724.0,0.0,0.0,0.0,0.0,0.91,0.0,22309.0,0.0,0.0,0.0,9724.0,0.0,1077.0,4297.0,25.27,0.24,0.0,0.0,12.15,12.15,4355587.0,81989502.97,0.0,179.68,12.33,19.27,0.2751,44.31,0.2006,41.8
2007-09-20,1003329.0,19008644.83,2.05,5.03,1.92,44.88,1.0,7663882.95,606413.0,404521.0,11488842.98,0.0,0.0,1105.0,0.51,0.0,0.0,0.0,0.0,5937.0,0.0,0.0,0.0,0.51,1105.0,0.0,2822.0,0.0,26.27,0.0,0.0,0.0,12.2,12.2,4364904.0,82695616.16,0.0,185.32,12.41,19.46,0.2778,44.79,0.2018,42.07
2007-09-21,995421.0,19275716.63,2.04,5.07,1.9,44.71,1.0,7680167.29,606413.0,396613.0,11742815.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7907.0,26.61,0.52,0.0,0.0,12.18,12.18,4371960.0,84660321.7,0.0,187.64,12.42,19.81,0.2805,45.33,0.1999,43.0
2007-09-24,1003455.0,19521668.2,2.05,5.02,1.92,45.69,1.0,7872186.07,606413.0,404647.0,11797433.25,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,12906.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,4872.0,27.08,0.07,0.0,0.0,12.63,12.63,4193068.0,81573844.62,0.0,182.9,12.89,19.83,0.2791,44.87,0.2091,43.2
2007-09-25,999682.0,18993573.28,2.05,5.01,1.91,45.41,1.0,7673450.57,603413.0,403874.0,11464614.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,26.87,0.06,0.0,0.0,12.64,12.64,4170101.0,79230314.18,0.0,180.44,12.96,19.97,0.2812,45.03,0.2094,42.19
2007-09-26,1002836.0,19333497.33,2.05,4.93,1.92,45.04,1.0,7789184.13,606413.0,404028.0,11690928.64,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,26.64,0.0,0.0,0.0,12.13,12.13,4393423.0,84700022.58,0.0,188.79,12.37,19.72,0.2779,44.7,0.2006,42.81
2007-09-27,990919.0,19541071.77,2.03,4.9,1.89,44.96,1.0,7732487.92,606413.0,392111.0,11958555.6,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,10084.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,22000.0,26.89,0.91,0.0,0.0,12.09,12.09,4409717.0,86960282.73,0.0,192.51,12.26,20.02,0.2793,45.43,0.1975,43.79
2007-09-28,993858.0,19348390.88,2.03,5.13,1.9,45.55,1.0,7690818.82,606413.0,395050.0,11805625.91,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,2939.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,27.22,0.0,0.0,0.0,12.1,12.1,4405638.0,85768798.04,0.0,193.82,12.32,20.08,0.2815,45.71,0.1983,43.23
2007-10-01,1010031.0,19490402.53,2.07,5.4,1.93,46.26,1.0,8031786.96,601413.0,416223.0,11605368.01,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.21,24000.0,5000.0,0.0,0.0,1.03,0.0,0.0,0.0,2827.0,27.04,0.14,0.0,0.0,12.08,12.08,4375680.0,84436779.23,0.0,191.74,12.36,19.79,0.2752,44.72,0.2029,42.85
2007-10-02,996713.0,20310657.62,2.04,5.27,1.9,45.76,1.0,8593107.69,582625.0,421693.0,11872521.88,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.81,5470.0,18788.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,26.46,0.0,0.0,0.0,11.7,11.7,4396885.0,89598134.9,0.0,193.9,12.01,20.1,0.2815,45.42,0.2002,45.25
2007-10-03,1001049.0,20480160.32,2.05,5.19,1.91,47.03,1.0,8715999.14,582625.0,426029.0,11919749.59,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,4337.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,27.22,0.0,0.0,0.0,11.73,11.73,4383397.0,89678600.44,0.0,198.63,12.05,20.35,0.2859,46.01,0.2016,45.43
2007-10-04,1003105.0,21159166.72,2.05,5.28,1.92,47.28,1.0,8633576.21,601413.0,409297.0,12686007.88,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.04,0.0,0.0,18788.0,16951.0,28.21,0.79,0.0,0.0,12.73,12.73,4122176.0,86951823.83,0.0,189.4,12.96,20.24,0.2823,45.86,0.2124,46.84
2007-10-05,996908.0,21077832.88,2.04,5.25,1.9,47.83,1.0,8522827.01,601413.0,403100.0,12715799.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6197.0,28.82,0.07,0.0,0.0,12.19,12.19,4334242.0,91639778.72,0.0,201.32,12.52,20.61,0.2843,46.0,0.202,46.95
2007-10-08,996779.0,21137949.17,2.04,5.13,1.9,48.17,1.0,8666487.27,595708.0,408676.0,12632735.46,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.27,5576.0,5705.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,12.02,12.02,4360174.0,92462959.57,0.0,205.57,12.27,20.63,0.2896,46.57,0.2011,47.09
2007-10-09,1026998.0,22070151.37,2.1,5.09,1.96,49.6,1.0,9309238.06,601413.0,433190.0,12924344.49,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,1.26,5705.0,681.0,28.93,0.03,0.0,0.0,12.7,12.7,4135551.0,88872847.44,0.0,197.33,12.79,19.91,0.272,45.08,0.2168,47.72
2007-10-10,1030340.0,21891412.07,2.11,5.05,1.97,50.02,1.0,9274901.39,626413.0,436532.0,13309262.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,3342.0,0.0,0.0,0.0,0.22,0.0,0.0,25000.0,0.0,30.38,0.0,0.0,0.0,13.09,13.09,4158637.0,88357664.67,0.0,199.0,13.24,19.98,0.2746,45.39,0.2153,47.18
2007-10-11,1019684.0,21848685.91,2.09,4.95,1.95,49.26,1.0,9125210.32,626413.0,425876.0,13422100.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10656.0,30.16,0.55,0.0,0.0,13.2,13.2,4118426.0,88245178.04,0.0,196.46,13.31,20.1,0.2767,45.61,0.2149,47.58
2007-10-12,980365.0,20732475.71,2.01,4.72,1.87,47.83,1.0,8874213.98,592235.0,419630.0,12524414.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6246.0,28.85,0.16,1.55,0.0,13.05,13.05,3946885.0,83467583.41,34178.0,188.74,13.26,20.67,0.2892,46.76,0.216,46.96
2007-10-15,1006561.0,21077948.12,2.06,4.92,1.92,48.64,1.0,8643277.77,626413.0,412753.0,13117437.21,0.0,34178.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,34178.0,0.0,0.0,0.0,0.0,6877.0,30.16,0.44,0.0,0.0,13.37,13.37,4057646.0,84969367.84,0.0,191.51,13.61,20.37,0.2821,46.12,0.2149,46.5
